"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_name","Gene_type","Intron_Length","Exon_Length","splice5","splice3","ssstrength5","ssstrength3","ss5conservation","ss3conservation","codingpotential","branchpt_len"
"ENSG00000287881.1",100517,1,3,"ENSG00000287881","lncRNA",48647.5,124,1,0,8.095,-9.845,NA,NA,0.0535528,"68.5"
"ENSG00000287849.2",22236,2,5,"ENSG00000287849","lncRNA",7998,203,1,0,-14.13,-18.83,NA,NA,0.0370406,"19"
"ENSG00000240857.2",5956,1,2,"RDH14","protein_coding",4371,780,1,0,-37.09,-23.19,NA,NA,0.9983445,"2"
"ENSG00000250741.6",34019,1,11,"NT5C1B-RDH14","protein_coding",1182.5,168,1,0,-13.365,-19.27,NA,NA,0.9919735,"26"
"ENSG00000185013.17",26701,2,4,"NT5C1B","protein_coding",1111,138,1,0,-13.24,-16.48,NA,NA,0.999809,"26"
"ENSG00000224626.1",2945,1,2,"ENSG00000224626","lncRNA",2578,184,1,0,9.09,-8.15,0.009,NA,0.00797092,"50"
"ENSG00000287284.1",6953,1,3,"ENSG00000287284","lncRNA",2845,497,1,0,10.205,-18.795,NA,NA,0.014797,"9"
"ENSG00000236204.7",361616,3,14,"LINC01376","lncRNA",40226,105,1,0,-16.16,-17.62,NA,NA,0.07908315,"16"
"ENSG00000143867.7",7138,1,3,"OSR1","protein_coding",2616.5,697,1,0,-12.49,-12.735,NA,NA,0.998823,"28.5"
"ENSG00000234597.2",10741,1,3,"ENSG00000234597","lncRNA",4635.5,195,1,0,-23.83,-16.98,NA,NA,0.0658536,"57"
"ENSG00000237992.3",51098,3,13,"LINC01808","lncRNA",6020,142,1,0,7.7,-8.26,NA,NA,0.03317035,"10"
"ENSG00000235911.1",5861,1,2,"ENSG00000235911","lncRNA",5419,221.5,1,0,8.72,-10.82,0.396,0.001,0.0375491,"20"
"ENSG00000228784.9",16187,6,23,"LINC00954","lncRNA",758,130,1,0,8.94,-6.91,NA,NA,0.0698258,"35.5"
"ENSG00000183891.6",5352,2,5,"TTC32","protein_coding",3670,278,1,0,-25,-20.85,NA,NA,0.05863735,"58"
"ENSG00000118965.16",79842,1,28,"WDR35","protein_coding",1680,134,1,0,-15.19,-16.56,NA,NA,1,"18"
"ENSG00000227210.2",14586,1,3,"WDR35-DT","lncRNA",5367.5,286,1,0,8.115,-14.08,NA,NA,0.08321365,"25"
"ENSG00000132031.13",20616,2,10,"MATN3","protein_coding",2724,126,5,0,-8.07,-5.48,NA,NA,1,"38"
"ENSG00000068697.7",18978,1,7,"LAPTM4A","protein_coding",1645,121,1,0,-18.48,-20.51,NA,NA,0.50911825,"27"
"ENSG00000223734.3",2387,1,2,"LAPTM4A-DT","lncRNA",1790,299,1,0,10.53,-2.14,0.035,0.527,0.2252055,"8"
"ENSG00000234378.1",42973,1,2,"ENSG00000234378","lncRNA",42228,373,1,0,-10.57,-26.81,0,0.247,0.0127716,"84"
"ENSG00000115884.11",24636,3,11,"SDC1","protein_coding",1051,295,4,0,-15.89,-16.69,NA,NA,0.5738645,"450"
"ENSG00000055917.16",103543,2,23,"PUM2","protein_coding",2726,143,1,0,-9.76,-15.77,NA,NA,0.640903,"15"
"ENSG00000232800.1",10202,1,6,"SLC7A15P","unitary_pseudogene",1320,129,1,1,-30.68,-16.2,NA,NA,0.374972,"62"
"ENSG00000228950.1",1905,1,2,"ENSG00000228950","lncRNA",1598,154,1,0,7.3,-23.76,NA,0.622,0.00449891,"21"
"ENSG00000227047.1",1740,1,2,"ENSG00000227047","lncRNA",1055,343,1,0,-22.79,-13.35,0.006,NA,0.458344,"59"
"ENSG00000118960.13",90682,4,13,"HS1BP3","protein_coding",4404.5,166,1,0,-16.92,-10.39,NA,NA,0.713729,"276"
"ENSG00000231948.2",1773,1,2,"HS1BP3-IT1","lncRNA",1174,300,1,0,-6.83,-1.91,0.475,0,0.404436,"93"
"ENSG00000143869.7",12099,1,2,"GDF7","protein_coding",2833,4633.5,1,0,8.4,-7.04,0.994,NA,0.999559,"397"
"ENSG00000118961.15",139116,6,19,"LDAH","protein_coding",21571,156,1,0,-6.39,-15.735,NA,NA,0.979465,"22"
"ENSG00000236436.1",1890,1,2,"LINC02850","lncRNA",393,749,1,0,6.03,3.73,0,NA,0.0273251,"54"
"ENSG00000084674.15",42644,2,32,"APOB","protein_coding",878,164,1,0,-11.79,-13.895,NA,NA,1,"34"
"ENSG00000287956.1",2442,1,2,"ENSG00000287956","lncRNA",1542,450.5,1,0,-22.51,-21.46,NA,NA,0.0203235,"6"
"ENSG00000218819.6",20400,2,5,"TDRD15","protein_coding",3554,111,1,0,8.46,-12.57,0.209,0.751,1,"7"
"ENSG00000233005.2",749790,2,9,"ENSG00000233005","lncRNA",37475,120,1,0,8.94,-1.52,NA,NA,0.0502517,"22"
"ENSG00000231204.7",243653,4,14,"ENSG00000231204","lncRNA",4299.5,132.5,1,0,9.425,-7.65,NA,NA,0.0368542,"27"
"ENSG00000270654.1",1733,1,2,"NUTF2P8","processed_pseudogene",1371,181.5,0,0,-33.33,-28.34,0.06,NA,0.152917,"93"
"ENSG00000235537.3",29732,1,3,"ENSG00000235537","lncRNA",14128,446,1,0,-10.845,-12.745,NA,NA,0.0516296,"12"
"ENSG00000228538.7",11504,2,6,"ENSG00000228538","lncRNA",1553,267,1,0,-16.48,-15.58,NA,NA,0.06445405,"11"
"ENSG00000229621.2",23226,2,7,"LINC01822","lncRNA",1889.5,178,1,0,-27.595,-15.42,NA,NA,0.09315845,"11"
"ENSG00000228999.4",603660,4,16,"ENSG00000228999","lncRNA",7661.5,171,4,0,-16.595,-16.925,NA,NA,0.0709945,"18.5"
"ENSG00000234207.1",104410,1,4,"LINC01830","lncRNA",49430,106.5,1,0,8.3,-6.39,NA,NA,0.0485504,"9"
"ENSG00000233587.2",40671,4,14,"LINC01884","lncRNA",1518.5,155,1,0,7.79,-8.28,NA,NA,0.0669236,"22"
"ENSG00000232451.2",180931,2,11,"ENSG00000232451","lncRNA",4016,114,1,0,-14.15,-24.71,NA,NA,0.009593435,"20.5"
"ENSG00000223530.1",1380,1,4,"ENSG00000223530","lncRNA",92,130,1,0,-13.85,-28.57,NA,NA,0.0191434,"27.5"
"ENSG00000233714.1",4210,1,2,"ENSG00000233714","lncRNA",3319,446,1,0,7.65,-12.59,NA,NA,0.720243,"252"
"ENSG00000223634.1",2860,1,2,"ENSG00000223634","lncRNA",2328,266.5,1,0,-19.27,-20.04,0.028,NA,0.0283993,"98"
"ENSG00000235497.5",6070,2,8,"LINC02923","lncRNA",766,94.5,1,0,-10.195,-16.44,NA,NA,0.0242281,"67"
"ENSG00000119771.15",323432,1,14,"KLHL29","protein_coding",3057,196.5,1,0,9.46,0.77,NA,NA,1,"122"
"ENSG00000224361.1",17301,1,2,"ENSG00000224361","lncRNA",16718,292,1,0,-26.96,-20.81,0,0.021,0.129005,"22"
"ENSG00000283031.2",18245,1,7,"ENSG00000283031","lncRNA",497,98,1,0,-14.555,-23.945,NA,NA,0.4612225,"206"
"ENSG00000119778.15",178459,1,28,"ATAD2B","protein_coding",4009,136,1,0,-14.15,-13.43,NA,NA,0.697726,"13"
"ENSG00000173960.14",77624,2,10,"UBXN2A","protein_coding",11924,139,1,0,8.83,-12.09,NA,NA,0.5210891,"35"
"ENSG00000205639.12",53240,3,17,"MFSD2B","protein_coding",368,122,1,0,8.7,-12.38,NA,NA,0.7352655,"109"
"ENSG00000163026.12",20228,2,5,"WDCP","protein_coding",6514,1816,1,0,-18.29,-20.37,NA,NA,1,"6"
"ENSG00000119782.14",13980,3,9,"FKBP1B","protein_coding",4015,113,1,0,9.79,-7.66,NA,NA,0.0847235,"34"
"ENSG00000115128.7",8787,1,4,"SF3B6","protein_coding",2005,133,1,0,-25.6,-14.46,NA,NA,0.38466155,"24"
"ENSG00000219626.9",93114,3,16,"FAM228B","protein_coding",3291,89,1,0,8.84,-9.44,NA,NA,0.10002145,"12"
"ENSG00000115129.14",8428,3,9,"TP53I3","protein_coding",1430,213,1,0,-14.04,-18.105,NA,NA,0.995843,"32"
"ENSG00000176732.7",8655,1,5,"PFN4","protein_coding",1299,138,1,0,-20.635,-15.86,NA,NA,0.0152845,"22.5"
"ENSG00000276087.2",66070,1,9,"ENSG00000276087","protein_coding",4182,101,1,0,8.76,-3.01,NA,NA,0.5856395,"14"
"ENSG00000232642.2",9121,2,6,"ENSG00000232642","lncRNA",2819.5,207,1,0,-15.11,-22.86,NA,NA,0.177614,"82.5"
"ENSG00000186453.13",25796,2,6,"FAM228A","protein_coding",2228,122,1,0,7.66,-2.57,NA,NA,0.902426,"26"
"ENSG00000223754.1",1859,1,2,"ENSG00000223754","lncRNA",1317,271.5,1,0,-15.5,-6.4,NA,0.003,0.0242877,"253"
"ENSG00000198399.16",157672,3,43,"ITSN2","protein_coding",1699,138,1,0,-15.54,-15.325,NA,NA,0.491986,"21"
"ENSG00000242628.6",11551,2,5,"ENSG00000242628","lncRNA",6347,197,1,0,9.65,-10.87,NA,0.042,0.02953474,"22"
"ENSG00000233747.1",640,1,2,"RPL36AP13","processed_pseudogene",324,158.5,0,0,-12,-24.15,NA,0.999,0.0628559,NA
"ENSG00000286829.1",10297,1,4,"ENSG00000286829","lncRNA",1258,108,1,0,5.84,-15.29,NA,NA,0.098721,"29"
"ENSG00000084676.16",279448,6,32,"NCOA1","protein_coding",6982,162,1,0,8.94,-5.845,NA,NA,1,"17"
"ENSG00000184924.6",3663,1,2,"PTRHD1","protein_coding",2544,560,1,0,-16.1,-23.08,NA,NA,0.06676565,"131"
"ENSG00000138092.11",29240,3,11,"CENPO","protein_coding",1003,172,1,0,7.765,-2.69,NA,NA,0.548675,"18"
"ENSG00000138031.15",101068,3,26,"ADCY3","protein_coding",1022,131,1,0,-15.3,-17.5,NA,NA,0.479069,"103"
"ENSG00000115137.12",28458,2,9,"DNAJC27","protein_coding",4524,138,1,0,-13.22,-10.73,NA,NA,0.114936,"72"
"ENSG00000224165.8",68326,1,5,"DNAJC27-AS1","lncRNA",15477.5,137,1,0,8.665,-3.32,NA,NA,0.10376,"27.5"
"ENSG00000286645.1",10127,1,2,"ENSG00000286645","lncRNA",8320,904,1,0,-8.66,-11.32,NA,NA,0.0569467,"6"
"ENSG00000084710.14",117059,4,29,"EFR3B","protein_coding",1601,128,1,0,9.1,-6.96,NA,NA,1,"168"
"ENSG00000229593.1",1788,1,3,"SUCLA2P3","processed_pseudogene",216,379,0,0,-24.235,-13.485,NA,NA,0.916635,"123.5"
"ENSG00000115138.11",8050,4,11,"POMC","protein_coding",2888,182,1,0,-12.93,-18.37,NA,NA,0.99986,"183"
"ENSG00000230452.1",4889,1,2,"LINC01381","lncRNA",4424,233,1,0,7.75,-15.68,0,0.018,0.0635562,"37"
"ENSG00000119772.19",114735,6,32,"DNMT3A","protein_coding",687,119,4,0,-17.42,-22.61,NA,NA,0.969127,"142.5"
"ENSG00000235072.2",6709,2,3,"ARNILA","lncRNA",6254,257,1,0,-23.77,-14.32,NA,NA,0.07849305,"16"
"ENSG00000138101.20",296449,4,26,"DTNB","protein_coding",10995,97,4,0,-15.38,-14.57,NA,NA,0.6024845,"27"
"ENSG00000224220.1",6526,1,3,"DTNB-AS1","lncRNA",3056.5,130,1,0,4.88,-16.245,NA,NA,0.181931,"50.5"
"ENSG00000143970.18",144734,3,18,"ASXL2","protein_coding",4293,127,1,0,-15.685,-14.765,NA,NA,0.984293,"27.5"
"ENSG00000084731.15",56151,2,11,"KIF3C","protein_coding",1155,123,1,0,-11.4,-12.86,NA,NA,1,"128"
"ENSG00000268412.2",404,1,2,"TRMT112P6","processed_pseudogene",33,186,0,0,4.31,-5.15,0.968,NA,0.0716833,"2"
"ENSG00000084733.11",103370,1,6,"RAB10","protein_coding",11045,120.5,1,0,10.06,-16.48,NA,NA,0.591776,"18"
"ENSG00000231655.1",1001,1,2,"EMP2P1","processed_pseudogene",650,176,3,0,-23.52,-16.22,0.934,0.013,0.0922701,"126"
"ENSG00000214465.3",1527,1,2,"SMARCE1P6","processed_pseudogene",312,608,0,0,-19.47,-23.73,NA,1,0.996037,"30"
"ENSG00000227133.1",1113,1,3,"ENSG00000227133","processed_pseudogene",340,133,3,0,-12.685,-4.02,NA,NA,0.146442,"167"
"ENSG00000157833.13",16575,2,9,"GAREM2","protein_coding",912,207.5,1,0,8.73,-3.76,NA,NA,1,"202"
"ENSG00000084754.12",54037,3,25,"HADHA","protein_coding",1945,119.5,1,0,-15.56,-12.07,NA,NA,1,"23"
"ENSG00000138029.14",47295,4,21,"HADHB","protein_coding",1453,88,1,0,9.27,-7.9,NA,NA,0.999999,"23"
"ENSG00000286707.1",7770,1,2,"ENSG00000286707","lncRNA",3702,1358.5,1,0,9.24,-11.77,0.424,0.061,0.128169,"1"
"ENSG00000173567.16",38644,4,22,"ADGRF3","protein_coding",461,174,1,0,-11.99,-16.045,NA,NA,1,"123"
"ENSG00000138018.19",87338,1,10,"SELENOI","protein_coding",2205,128,1,0,9.67,-5.05,NA,NA,0.1163758,"12"
"ENSG00000157856.12",54791,1,17,"DRC1","protein_coding",1932.5,135,4,0,8.06,-9.985,NA,NA,0.232279,"91.5"
"ENSG00000115155.19",101553,4,53,"OTOF","protein_coding",482,135,1,0,-11.99,-17.93,NA,NA,1,"138"
"ENSG00000173557.15",16947,2,7,"FAM166C","protein_coding",1665,113,1,0,9.88,-2.97,NA,NA,0.5552985,"71"
"ENSG00000157884.11",60161,1,7,"CIB4","protein_coding",6228.5,106,1,0,-12.855,-19.95,NA,NA,0.998801,"133"
"ENSG00000225378.1",3210,1,3,"ENSG00000225378","lncRNA",1322,87,1,0,-11.245,-19.48,NA,NA,0.0862632,"51"
"ENSG00000171303.8",40698,1,2,"KCNK3","protein_coding",34508,3095.5,1,0,6.62,-0.91,NA,NA,0.999999,"271"
"ENSG00000213699.9",16947,1,6,"SLC35F6","protein_coding",720,157.5,1,0,8.4,-6,NA,NA,0.9999005,"153"
"ENSG00000115163.15",36778,2,6,"CENPA","protein_coding",515,182,1,0,7.79,-6.98,NA,NA,0.2294495,"32"
"ENSG00000157851.17",102604,3,17,"DPYSL5","protein_coding",1995,157,4,0,8.555,-9.16,NA,NA,0.99148,"99.5"
"ENSG00000230286.1",59499,1,2,"ENSG00000230286","lncRNA",59194,153,1,0,-16.48,-11.73,0.013,0,0.0213792,"5"
"ENSG00000084764.12",56582,4,15,"MAPRE3","protein_coding",681,153,1,0,8.7,-3.57,NA,NA,0.951001,"165"
"ENSG00000205500.8",29836,2,9,"MAPRE3-AS1","lncRNA",1317,110,1,0,-11.91,-15.99,NA,NA,0.03544085,"21"
"ENSG00000119777.20",8784,2,19,"TMEM214","protein_coding",290,118,4,0,9.04,-5.42,NA,NA,0.581469,"60"
"ENSG00000084693.16",28258,2,17,"AGBL5","protein_coding",510,175,1,0,8.145,-4.495,NA,NA,0.9625275,"86"
"ENSG00000231636.1",581,1,2,"AGBL5-AS1","lncRNA",175,203.5,2,0,-20.32,-22.79,0.012,NA,0.016299,NA
"ENSG00000229122.1",777,1,2,"AGBL5-IT1","lncRNA",439,169.5,1,0,4.89,-3.88,0.084,0.031,4.6911e-07,"186"
"ENSG00000228474.6",1182,3,7,"OST4","protein_coding",583,186.5,1,0,-7.65,-16.45,NA,NA,0.0216313,"91"
"ENSG00000138080.14",7788,1,8,"EMILIN1","protein_coding",459,179.5,1,0,9.25,-9.06,NA,NA,0.999991,"30"
"ENSG00000138030.13",14015,2,11,"KHK","protein_coding",1546,141,1,0,8.76,-11.05,NA,NA,0.9851875,"160"
"ENSG00000138028.17",20239,6,19,"CGREF1","protein_coding",208,113,4,0,-19.8,-26,NA,NA,0.980465,"158.5"
"ENSG00000143994.14",7023,2,11,"ABHD1","protein_coding",182.5,163.5,1,0,8.12,-4.5,NA,NA,0.65819,"27"
"ENSG00000138073.14",3910,2,11,"PREB","protein_coding",193,174,1,0,-19.47,-23.16,NA,NA,0.147824,"80.5"
"ENSG00000186143.11",2562,2,6,"PRR30","protein_coding",280,108,1,0,-23.42,-26.05,NA,0.798,0.999229,"124"
"ENSG00000163792.6",7970,1,3,"TCF23","protein_coding",1544.5,352,1,0,10.08,-1.605,NA,NA,0.24007615,"380.5"
"ENSG00000236099.1",666,1,2,"ENSG00000236099","unprocessed_pseudogene",404,131.5,1,0,-26.72,-33.12,0.997,0.997,0.0264928,"46"
"ENSG00000138074.15",13371,2,20,"SLC5A6","protein_coding",389,104,1,0,-14.07,-18.99,NA,NA,0.15443,"158"
"ENSG00000138085.18",5137,2,9,"ATRAID","protein_coding",396,122,1,0,7.655,-4.73,NA,NA,0.2441224,"31"
"ENSG00000084774.14",26574,2,46,"CAD","protein_coding",225,146,1,0,8.49,-4.93,NA,NA,0.450765,"90.5"
"ENSG00000115194.11",22133,1,8,"SLC30A3","protein_coding",445,168,1,0,-9.88,-21.02,NA,NA,0.3186655,"78"
"ENSG00000163793.13",6066,4,14,"DNAJC5G","protein_coding",614,145,1,0,9.22,-3.14,NA,NA,0.5044265,"48"
"ENSG00000138100.14",25010,2,12,"TRIM54","protein_coding",344,172,1,0,8.07,-2.56,NA,NA,0.51891865,"138"
"ENSG00000163794.6",1045,1,2,"UCN","protein_coding",251,397.5,1,0,-26.51,-23.87,0.003,NA,0.290336,NA
"ENSG00000115204.15",16188,9,24,"MPV17","protein_coding",262,93,1,0,-9.95,-22.33,NA,NA,0.353168,"23"
"ENSG00000115207.15",31150,2,21,"GTF3C2","protein_coding",280.5,129.5,1,0,-13,-17.935,NA,NA,0.14474,"56"
"ENSG00000234945.8",7079,3,8,"GTF3C2-AS1","lncRNA",203,180.5,1,0,9.46,-3.82,NA,NA,0.173827,"22"
"ENSG00000234072.1",11376,2,5,"GTF3C2-AS2","lncRNA",951,199,1,0,8.07,-28.02,NA,0.026,0.060546,"10"
"ENSG00000115211.17",5986,4,19,"EIF2B4","protein_coding",204,128,1,0,-12.49,-15.58,NA,NA,0.9732115,"26"
"ENSG00000115234.11",7039,2,17,"SNX17","protein_coding",170,91,1,0,8,-11.18,NA,NA,0.5711585,"30"
"ENSG00000163795.14",3555,2,5,"ZNF513","protein_coding",223,588,1,0,-13.06,-27.91,NA,NA,0.5284395,"110"
"ENSG00000115241.11",28396,1,10,"PPM1G","protein_coding",580,137,1,0,-14.86,-17.3,NA,NA,1,"35.5"
"ENSG00000115216.14",14469,3,24,"NRBP1","protein_coding",193,95,1,0,8.7,-10.64,NA,NA,0.560874,"38"
"ENSG00000157992.12",4115,3,11,"KRTCAP3","protein_coding",138,124,1,0,8.05,-3.22,NA,NA,0.200818,"61"
"ENSG00000138002.16",45428,5,57,"IFT172","protein_coding",382,104,4,0,-14.47,-16.88,NA,NA,0.9986755,"22.5"
"ENSG00000235267.1",706,1,2,"ENSG00000235267","processed_pseudogene",310,198.5,3,0,-5.02,-27.62,0.994,0.918,0.0385261,"101"
"ENSG00000115226.10",3317,1,7,"FNDC4","protein_coding",201.5,157,1,0,-8.63,-12.075,NA,NA,0.293194,"47.5"
"ENSG00000084734.9",26845,1,19,"GCKR","protein_coding",384.5,98,1,0,7.6,-4.325,NA,NA,0.9898415,"72"
"ENSG00000221843.6",45336,1,5,"C2orf16","protein_coding",489,96,1,0,8.02,-12.24,NA,NA,1,"30.5"
"ENSG00000243943.10",40248,3,20,"ZNF512","protein_coding",1020,101,1,0,8.56,-1.62,NA,NA,1,"47"
"ENSG00000259080.1",52128,1,8,"ENSG00000259080","lncRNA",1148,95,1,0,8.41,-10.77,NA,NA,0.999998,"29"
"ENSG00000176714.10",3374,2,4,"CCDC121","protein_coding",755,736,1,0,-15.5,-11.64,NA,NA,0.999861,"35"
"ENSG00000198522.14",23264,7,21,"GPN1","protein_coding",1114,83,4,0,7.88,-7.41,NA,NA,0.9999985,"26"
"ENSG00000119760.16",13031,5,16,"SUPT7L","protein_coding",1617,325,1,0,-16.935,-10.98,NA,NA,1,"34.5"
"ENSG00000163798.14",31940,4,20,"SLC4A1AP","protein_coding",1602,131.5,4,0,9.12,-7.63,NA,NA,1,"13"
"ENSG00000205334.4",10952,2,5,"LINC01460","lncRNA",6643,227,1,0,-11.58,-17.57,NA,NA,0.935106,"65"
"ENSG00000289326.2",4931,1,3,"ENSG00000289326","lncRNA",2140,154,1,0,9.625,-5.045,NA,NA,0.143119,"67.5"
"ENSG00000243147.8",216370,2,6,"MRPL33","protein_coding",1731,83,1,0,8.85,-8.24,NA,NA,0.0377471,"33"
"ENSG00000171174.15",109302,1,8,"RBKS","protein_coding",10289,132,1,0,-19.42,-22.43,NA,NA,0.970117,"16"
"ENSG00000158019.21",448960,3,17,"BABAM2","protein_coding",35147,100,1,0,8.46,-3.2,NA,NA,0.67926,"20.5"
"ENSG00000223522.2",3497,1,3,"ENSG00000223522","lncRNA",243.5,284,1,0,-13.42,-21.755,NA,NA,0.276313,"19.5"
"ENSG00000229951.6",10271,1,3,"FOSL2-AS1","lncRNA",3631.5,151,5,0,-12.185,-7.79,NA,NA,0.172504,"63.5"
"ENSG00000075426.12",24869,2,6,"FOSL2","protein_coding",4400,252,1,0,8.305,-24.26,NA,NA,0.6291895,"32"
"ENSG00000227938.1",2017,1,2,"ENSG00000227938","lncRNA",1169,424.5,1,0,-26.72,-39.48,NA,0.148,0.0208943,"10"
"ENSG00000163803.13",186997,2,61,"PLB1","protein_coding",1371,74,1,0,8.69,-9.4,NA,NA,0.775514,"89"
"ENSG00000230730.1",31258,1,2,"ENSG00000230730","lncRNA",30678,290.5,1,0,-11.68,-2.73,0.002,0.022,0.0196884,"2"
"ENSG00000226833.7",44211,6,19,"PPP1CB-DT","lncRNA",4043,205,1,0,-15.13,-16.05,NA,NA,0.03977345,"26"
"ENSG00000213639.11",51300,9,27,"PPP1CB","protein_coding",4679,135,4,0,8.62,-5.92,NA,NA,0.9999375,"14"
"ENSG00000163806.16",68094,2,10,"SPDYA","protein_coding",5049,172,1,0,8.88,-5.01,NA,NA,0.800444,"15"
"ENSG00000171103.11",20488,1,7,"TRMT61B","protein_coding",2408.5,191,1,0,-10.765,-8.27,NA,NA,0.0257172,"22.5"
"ENSG00000163811.12",53552,1,18,"WDR43","protein_coding",1998,117.5,1,0,8.77,-6.71,NA,NA,0.1818805,"20"
"ENSG00000189350.13",95619,1,20,"TOGARAM2","protein_coding",2592,162,1,0,8.68,-5.97,NA,NA,0.16448,"120"
"ENSG00000179270.7",13547,1,2,"PCARE","protein_coding",5526,3651.5,1,0,-7.42,-2.1,NA,NA,0.6589755,"307"
"ENSG00000229224.2",8937,1,4,"ENSG00000229224","lncRNA",2240,234.5,1,0,-7.38,-11.78,NA,NA,0.0113388,"18"
"ENSG00000115295.21",102072,16,43,"CLIP4","protein_coding",3521,140,4,0,8.63,-8.99,NA,NA,1,"7"
"ENSG00000171094.18",728812,3,32,"ALK","protein_coding",3042,130,4,0,-12,-17.86,NA,NA,1,"43"
"ENSG00000286963.1",32660,1,5,"ENSG00000286963","lncRNA",1398.5,163,1,0,9.69,-7.42,NA,NA,0.0281112,"24.5"
"ENSG00000288553.1",114218,1,2,"ENSG00000288553","lncRNA",113611,304,1,0,-14.61,-20.52,NA,0,0.0404034,"13"
"ENSG00000230737.1",1983,1,2,"ENSG00000230737","lncRNA",1293,345.5,1,0,10.24,-3.14,NA,0.012,0.0111668,"6"
"ENSG00000197644.2",7602,1,2,"ENSG00000197644","lncRNA",7403,100,2,0,-9.4,-19.06,0.005,NA,0.0225933,"3"
"ENSG00000233862.8",95540,1,3,"ENSG00000233862","lncRNA",3948.5,299,1,0,-16.31,-24.87,NA,NA,0.0225732,"10.5"
"ENSG00000225943.1",1179,1,2,"ENSG00000225943","processed_pseudogene",745,217.5,0,0,-10.25,-33.71,0.276,NA,0.32063,"9"
"ENSG00000119801.13",13592,3,9,"YPEL5","protein_coding",1826,165,1,0,8.54,3.99,NA,NA,0.4595425,"19"
"ENSG00000231712.1",312,1,2,"H3P5","processed_pseudogene",37,138,0,0,-32.16,-24.25,NA,NA,0.0663898,NA
"ENSG00000213626.13",92196,5,11,"LBH","protein_coding",12780.5,224,1,0,10.1,0.96,NA,NA,0.343932,"58"
"ENSG00000287658.1",5076,1,2,"ENSG00000287658","lncRNA",4006,535.5,1,0,-0.11,-2.18,0.001,NA,0.0309335,"31"
"ENSG00000235997.4",14387,2,5,"LINC01936","lncRNA",2821,493,4,0,1.91,-2.19,0.335,NA,0.205527,"166"
"ENSG00000172954.14",196999,3,10,"LCLAT1","protein_coding",28831,169,1,0,9.43,-4.42,NA,NA,0.180642,"15"
"ENSG00000162949.16",97771,1,23,"CAPN13","protein_coding",1930,76,1,0,-17.88,-19.845,NA,NA,0.622651,"57"
"ENSG00000285984.1",9761,1,5,"ENSG00000285984","lncRNA",620,160,1,0,-10.76,-21.64,NA,NA,0.0046946,"15.5"
"ENSG00000158089.15",244735,3,20,"GALNT14","protein_coding",4571,100,1,0,-14.07,-16.25,NA,NA,0.13438,"102"
"ENSG00000234579.1",4487,1,2,"ENSG00000234579","lncRNA",4120,184,1,0,3.77,-10.69,0.021,0.003,0.031897,"148"
"ENSG00000214711.10",60802,1,22,"CAPN14","protein_coding",1114,75.5,1,0,-13.91,-14.67,NA,NA,1,"75.5"
"ENSG00000013016.16",35299,1,6,"EHD3","protein_coding",4920,295,1,0,9.16,-8.1,NA,NA,1,"41"
"ENSG00000213620.3",842,1,2,"ENSG00000213620","processed_pseudogene",312,265.5,0,0,-7.75,-18.25,0.842,0.715,0.933894,"96"
"ENSG00000158125.10",80421,1,36,"XDH","protein_coding",1475,112.5,1,0,-12.96,-16.06,NA,NA,0.136901,"55.5"
"ENSG00000277893.2",58458,1,5,"SRD5A2","protein_coding",2587,164,1,0,-12.65,-20.585,NA,NA,0.919459,"29.5"
"ENSG00000228563.1",36522,1,3,"ENSG00000228563","lncRNA",17938.5,151,4,0,6.005,-17.965,NA,NA,0.0509179,"45.5"
"ENSG00000223647.1",10157,1,5,"LINC01946","lncRNA",512,93,1,0,-9.355,-16.875,NA,NA,0.0201709,"14.5"
"ENSG00000162959.14",146170,5,17,"MEMO1","protein_coding",11166,112,1,0,-13.92,-12.05,NA,NA,0.765326,"15"
"ENSG00000162961.14",171996,2,7,"DPY30","protein_coding",2788.5,108,1,0,-22.41,-15.56,NA,NA,0.698538,"38"
"ENSG00000021574.13",94081,6,27,"SPAST","protein_coding",1943,84,1,0,9.14,-4.85,NA,NA,1,"13"
"ENSG00000152683.14",58538,4,20,"SLC30A6","protein_coding",2689,75,1,0,9.79,-2.77,NA,NA,0.99996,"15"
"ENSG00000091106.19",41279,4,13,"NLRC4","protein_coding",2730,168,4,0,-5.36,-13.82,NA,NA,1,"43"
"ENSG00000289727.1",33673,2,6,"ENSG00000289727","lncRNA",12103.5,267,4,0,8.76,-4.46,NA,NA,0.0939658,"15"
"ENSG00000119820.11",38690,1,6,"YIPF4","protein_coding",3993,163,1,0,9.72,-12.36,NA,NA,0.36307335,"9"
"ENSG00000115760.16",262548,2,79,"BIRC6","protein_coding",1909.5,161,4,0,8.82,-2.04,NA,NA,0.899556,"16"
"ENSG00000230046.1",1968,1,2,"BIRC6-AS1","lncRNA",1272,348.5,1,0,-20.23,-38.06,NA,0,0.0260418,"1"
"ENSG00000279897.2",17545,3,5,"BIRC6-AS2","transcribed_unprocessed_pseudogene",8745.5,236,1,0,-12.62,-7.82,NA,NA,0.0320872,"15"
"ENSG00000018699.13",193019,1,20,"TTC27","protein_coding",5503,126.5,4,0,9.12,-3.99,NA,NA,0.0925059,"14"
"ENSG00000230876.8",101334,5,19,"LINC00486","lncRNA",3364,128,1,0,8.56,-4.54,NA,NA,0.052224,"15"
