"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length"
"ENSG00000279976",853,1,1,"TEC","854"
"ENSG00000280200",2026,1,1,"TEC","2027"
"ENSG00000256204",1206,1,2,"lncRNA","204.5"
"ENSG00000279581",700,1,1,"TEC","701"
"ENSG00000240027",254,1,1,"processed_pseudogene",NA
"ENSG00000118600",29959,14,32,"protein_coding","196"
"ENSG00000255850",17417,2,6,"lncRNA","139"
"ENSG00000255642",1874,1,1,"processed_pseudogene",NA
"ENSG00000256742",12712,1,2,"lncRNA","272"
"ENSG00000252393",110,1,1,"snRNA","111"
"ENSG00000139714",23889,3,10,"protein_coding","172.5"
"ENSG00000286586",2193,1,2,"lncRNA","206.5"
"ENSG00000188735",70249,7,28,"protein_coding","91.5"
"ENSG00000139725",25649,7,21,"protein_coding","135"
"ENSG00000212694",8639,12,29,"lncRNA","110"
"ENSG00000272849",4461,1,2,"lncRNA","286"
"ENSG00000135439",18396,4,24,"protein_coding","129"
"ENSG00000207789",83,1,1,"miRNA","84"
"ENSG00000135127",105258,11,33,"protein_coding","180"
"ENSG00000255575",145,1,1,"processed_pseudogene",NA
"ENSG00000111737",22403,6,17,"protein_coding","125"
"ENSG00000089154",67513,9,73,"protein_coding","133.5"
"ENSG00000266704",65,1,1,"miRNA","66"
"ENSG00000089157",4536,27,55,"protein_coding","147"
"ENSG00000089159",55332,21,54,"protein_coding","155"
"ENSG00000286067",4598,1,3,"lncRNA","938"
"ENSG00000275936",677,1,1,"lncRNA","678"
"ENSG00000240925",331,1,1,"processed_pseudogene",NA
"ENSG00000123009",413,1,1,"processed_pseudogene",NA
"ENSG00000202538",140,1,1,"snRNA","141"
"ENSG00000200795",140,1,1,"snRNA","141"
"ENSG00000275811",1249,1,2,"processed_pseudogene",NA
"ENSG00000249028",11442,1,2,"lncRNA","1044"
"ENSG00000267285",1154,1,2,"lncRNA","287"
"ENSG00000249628",3899,1,2,"lncRNA","1105"
"ENSG00000111186",117321,10,22,"protein_coding","248"
"ENSG00000171823",28588,2,4,"protein_coding","1263.5"
"ENSG00000082805",505424,32,82,"protein_coding","145"
"ENSG00000123095",5007,3,9,"protein_coding","112"
"ENSG00000256894",1462,2,6,"lncRNA","160.5"
"ENSG00000286752",28492,1,3,"lncRNA","113"
"ENSG00000278095",571,1,1,"lncRNA","572"
"ENSG00000123094",121660,18,37,"protein_coding","168"
"ENSG00000205592",177437,13,201,"protein_coding","150"
"ENSG00000278687",101,1,1,"processed_pseudogene",NA
"ENSG00000135407",21358,10,39,"protein_coding","138"
"ENSG00000212345",106,1,1,"snRNA","107"
"ENSG00000233719",1288,1,1,"transcribed_processed_pseudogene",NA
"ENSG00000272917",14198,1,4,"lncRNA","138"
"ENSG00000256442",1070,3,6,"lncRNA","244"
"ENSG00000257027",3518,1,2,"lncRNA","1254"
"ENSG00000069493",34584,15,32,"protein_coding","111"
"ENSG00000213443",843,1,1,"processed_pseudogene",NA
"ENSG00000256582",5273,1,2,"lncRNA","280"
"ENSG00000110848",8415,4,8,"protein_coding","145"
"ENSG00000256912",675,1,2,"processed_pseudogene",NA
"ENSG00000150045",17526,5,13,"protein_coding","144.5"
"ENSG00000110852",17017,4,10,"protein_coding","164"
"ENSG00000255882",2781,1,2,"lncRNA","359.5"
"ENSG00000256797",14344,1,6,"protein_coding","129"
"ENSG00000188393",33697,2,7,"protein_coding","104"
"ENSG00000231560",5199,1,3,"lncRNA","1178"
"ENSG00000172322",44378,6,17,"protein_coding","152"
"ENSG00000072609",134117,24,71,"protein_coding","110"
"ENSG00000232888",483,1,1,"processed_pseudogene",NA
"ENSG00000252079",126,1,1,"snRNA","127"
"ENSG00000278949",2103,1,1,"TEC","2104"
"ENSG00000236617",741,1,2,"lncRNA","277.5"
"ENSG00000255703",384,1,1,"processed_pseudogene",NA
"ENSG00000250790",3262,1,1,"lncRNA","3263"
"ENSG00000196458",38000,6,13,"protein_coding","122"
"ENSG00000256563",552,1,1,"processed_pseudogene",NA
"ENSG00000198393",46587,7,18,"protein_coding","317"
"ENSG00000252269",112,1,1,"snRNA","113"
"ENSG00000255807",453,1,1,"processed_pseudogene",NA
"ENSG00000198040",26012,16,35,"protein_coding","127"
"ENSG00000279466",467,1,1,"TEC","468"
"ENSG00000279817",630,1,1,"TEC","631"
"ENSG00000285870",4099,1,2,"lncRNA","1146.5"
"ENSG00000246331",25665,1,2,"lncRNA","776"
"ENSG00000235884",47435,1,5,"lncRNA","109"
"ENSG00000258118",258,1,1,"processed_pseudogene",NA
"ENSG00000256232",5820,1,2,"lncRNA","434"
"ENSG00000283256",78,1,1,"snRNA","79"
"ENSG00000170456",208910,7,36,"protein_coding","151"
"ENSG00000200388",111,1,1,"snRNA","112"
"ENSG00000275769",416,1,1,"lncRNA","417"
"ENSG00000203437",780,1,1,"processed_pseudogene",NA
"ENSG00000256159",481,1,1,"processed_pseudogene",NA
"ENSG00000201228",101,1,1,"misc_RNA","102"
"ENSG00000225349",532,1,1,"processed_pseudogene",NA
"ENSG00000255867",25743,2,6,"lncRNA","429"
"ENSG00000252390",113,1,1,"snRNA","114"
"ENSG00000231788",295,1,1,"processed_pseudogene",NA
"ENSG00000233381",37072,2,4,"protein_coding","256"
"ENSG00000090615",60241,30,79,"protein_coding","164.5"
"ENSG00000111344",37420,10,43,"protein_coding","130"
"ENSG00000179912",177281,14,42,"protein_coding","127"
"ENSG00000197870",3793,3,9,"protein_coding","106"
"ENSG00000185633",5812,7,19,"protein_coding","89"
"ENSG00000139343",44876,5,14,"protein_coding","126"
"ENSG00000183542",2373,1,2,"protein_coding","234"
"ENSG00000135473",17830,21,71,"protein_coding","144"
"ENSG00000050405",107732,16,41,"protein_coding","120"
"ENSG00000170633",30540,11,29,"protein_coding","202"
"ENSG00000205056",25640,2,4,"lncRNA","5313"
"ENSG00000247363",13384,4,10,"lncRNA","315.5"
"ENSG00000288954",50079,1,4,"lncRNA",NA
"ENSG00000257242",157938,11,31,"lncRNA","116"
"ENSG00000288744",901,1,1,"lncRNA",NA
"ENSG00000286351",28735,3,7,"lncRNA","266.5"
"ENSG00000257167",3449,2,5,"lncRNA","421"
"ENSG00000289218",5871,1,3,"lncRNA",NA
"ENSG00000257322",212289,6,16,"lncRNA","146"
"ENSG00000289105",4681,1,2,"lncRNA",NA
"ENSG00000243024",174927,4,9,"transcribed_processed_pseudogene",NA
"ENSG00000246363",298885,3,11,"lncRNA","161"
"ENSG00000246695",23082,20,43,"lncRNA","126"
"ENSG00000256268",25058,4,9,"lncRNA","202"
"ENSG00000289344",5601,1,2,"lncRNA",NA
"ENSG00000289174",66135,2,5,"lncRNA",NA
"ENSG00000256732",80614,5,11,"lncRNA","234"
"ENSG00000257150",122417,4,8,"transcribed_processed_pseudogene",NA
"ENSG00000289319",726,1,1,"lncRNA",NA
"ENSG00000289046",2231,1,1,"lncRNA",NA
"ENSG00000257443",144673,2,6,"lncRNA","127.5"
"ENSG00000205885",14472,5,21,"lncRNA","134"
"ENSG00000257261",493351,10,21,"lncRNA","178"
"ENSG00000288941",15804,1,2,"lncRNA",NA
"ENSG00000205791",1664,1,2,"lncRNA","770"
"ENSG00000250166",209631,5,12,"lncRNA","186"
"ENSG00000289557",3197,1,2,"lncRNA",NA
"ENSG00000289516",21142,1,2,"lncRNA",NA
"ENSG00000289040",1889,1,1,"lncRNA",NA
"ENSG00000289310",1453,1,1,"lncRNA",NA
"ENSG00000289476",934,1,1,"lncRNA",NA
"ENSG00000289369",1767,1,1,"lncRNA",NA
"ENSG00000289437",922,1,1,"lncRNA",NA
"ENSG00000289283",1308,1,1,"lncRNA",NA
"ENSG00000288863",1280,1,1,"lncRNA",NA
"ENSG00000247498",56933,10,27,"lncRNA","99"
"ENSG00000255621",40228,1,5,"lncRNA","148"
"ENSG00000243129",346,1,1,"processed_pseudogene",NA
"ENSG00000111291",11595,2,6,"protein_coding","75"
"ENSG00000139269",6957,4,10,"protein_coding","1230"
"ENSG00000110888",113750,41,105,"protein_coding","114"
"ENSG00000111247",21249,13,34,"protein_coding","110"
"ENSG00000010219",53094,17,51,"protein_coding","139"
"ENSG00000256748",1429,1,1,"processed_pseudogene",NA
"ENSG00000272921",57699,1,7,"protein_coding","111"
"ENSG00000111254",33543,6,16,"protein_coding","209.5"
"ENSG00000256799",791,1,2,"processed_pseudogene",NA
"ENSG00000256381",2531,1,2,"lncRNA","286"
"ENSG00000139180",45222,9,24,"protein_coding","98"
"ENSG00000255639",125083,3,11,"protein_coding","98"
"ENSG00000255474",19685,1,4,"lncRNA","183"
"ENSG00000130035",131527,5,13,"protein_coding","184"
"ENSG00000256988",26248,3,8,"lncRNA","318"
"ENSG00000151079",3984,1,1,"protein_coding","4237"
"ENSG00000255608",3720,1,2,"lncRNA","280"
"ENSG00000286866",2621,1,2,"lncRNA","709.5"
"ENSG00000287835",2872,1,2,"lncRNA","934.5"
"ENSG00000111262",8351,4,8,"protein_coding","3992.5"
"ENSG00000284513",3337,1,3,"lncRNA","156"
"ENSG00000177990",110026,9,39,"protein_coding","93"
"ENSG00000249753",171930,1,2,"lncRNA","137.5"
"ENSG00000257005",303,1,1,"processed_pseudogene",NA
"ENSG00000196935",318456,8,38,"protein_coding","135"
"ENSG00000242087",305,1,1,"processed_pseudogene",NA
"ENSG00000256571",687,1,2,"lncRNA","257.5"
"ENSG00000256399",1219,1,1,"processed_pseudogene",NA
"ENSG00000255780",253,1,1,"processed_pseudogene",NA
"ENSG00000255886",59056,1,3,"lncRNA","136"
"ENSG00000199740",99,1,1,"misc_RNA","100"
"ENSG00000272028",107,1,1,"snRNA","108"
"ENSG00000199903",103,1,1,"snRNA","104"
"ENSG00000200953",109,1,1,"misc_RNA","110"
"ENSG00000199824",106,1,1,"snRNA","107"
"ENSG00000185432",9038,5,14,"protein_coding","870"
"ENSG00000289695",45731,1,7,"protein_coding",NA
"ENSG00000271018",541,1,2,"processed_pseudogene",NA
"ENSG00000123268",57452,5,16,"protein_coding","160"
"ENSG00000271490",102,1,1,"processed_pseudogene",NA
"ENSG00000243075",287,1,1,"misc_RNA","288"
"ENSG00000186452",44964,2,7,"protein_coding","232"
"ENSG00000271621",387,1,1,"processed_pseudogene",NA
"ENSG00000214511",18069,3,6,"protein_coding","135"
"ENSG00000235602",1077,1,1,"processed_pseudogene",NA
"ENSG00000284393",37180,1,5,"protein_coding","93"
"ENSG00000256171",1529,1,2,"processed_pseudogene",NA
"ENSG00000276417",1413,1,1,"lncRNA","1414"
"ENSG00000275367",3357,1,1,"lncRNA","3358"
"ENSG00000171847",6358,3,11,"protein_coding","179"
"ENSG00000254016",4030,1,4,"unprocessed_pseudogene",NA
"ENSG00000215241",7149,4,9,"lncRNA","210"
"ENSG00000196465",7391,15,32,"protein_coding","95"
"ENSG00000238943",109,1,1,"misc_RNA","110"
"ENSG00000252727",131,1,1,"scaRNA","132"
"ENSG00000280345",714,1,1,"TEC","715"
"ENSG00000255967",3241,1,2,"processed_pseudogene",NA
"ENSG00000111732",11087,9,21,"protein_coding","132"
"ENSG00000288043",18543,1,2,"lncRNA","544"
"ENSG00000206636",101,1,1,"misc_RNA","102"
"ENSG00000240739",314,1,1,"unprocessed_pseudogene",NA
"ENSG00000282080",4914,1,2,"lncRNA","280.5"
"ENSG00000255964",1382,1,2,"processed_pseudogene",NA
"ENSG00000255581",659,1,1,"processed_pseudogene",NA
"ENSG00000065970",22801,3,17,"protein_coding","199"
"ENSG00000171860",9515,2,4,"protein_coding","1717"
"ENSG00000089818",20942,26,60,"protein_coding","109"
"ENSG00000279865",1782,1,1,"TEC","1783"
"ENSG00000284697",56279,2,9,"lncRNA","117"
"ENSG00000111729",14990,4,8,"protein_coding","117"
"ENSG00000196946",31522,4,10,"protein_coding","96"
"ENSG00000286895",98901,1,7,"lncRNA","139"
"ENSG00000256589",54328,1,3,"unprocessed_pseudogene",NA
"ENSG00000286504",3841,1,2,"lncRNA","1633"
"ENSG00000256101",7738,2,5,"lncRNA","215.5"
"ENSG00000277952",215,1,1,"processed_pseudogene",NA
"ENSG00000129317",39801,8,26,"protein_coding","160"
"ENSG00000151239",12605,11,32,"protein_coding","122"
"ENSG00000258212",1523,1,1,"processed_pseudogene",NA
"ENSG00000255920",28271,7,17,"lncRNA","289.5"
"ENSG00000198001",39363,16,45,"protein_coding","152.5"
"ENSG00000257258",15568,2,5,"lncRNA","163"
"ENSG00000064763",192105,25,56,"protein_coding","172"
"ENSG00000275278",543,1,1,"lncRNA","544"
"ENSG00000275476",485,1,1,"lncRNA","486"
"ENSG00000257176",39893,3,11,"lncRNA","197"
"ENSG00000274315",502,1,1,"lncRNA","503"
"ENSG00000273680",650,1,1,"lncRNA","651"
"ENSG00000087502",43837,11,36,"protein_coding","97"
"ENSG00000257456",10243,1,3,"lncRNA","106"
"ENSG00000084444",98140,5,24,"protein_coding","144"
"ENSG00000257989",11812,1,3,"lncRNA","174"
"ENSG00000258279",59698,14,27,"lncRNA","149"
"ENSG00000167767",23018,3,14,"protein_coding","165"
"ENSG00000257137",8191,6,16,"lncRNA","273.5"
"ENSG00000257649",495,1,1,"processed_pseudogene",NA
"ENSG00000135480",19666,13,35,"protein_coding","165"
"ENSG00000257671",2400,1,2,"lncRNA","846.5"
"ENSG00000170442",59863,3,14,"protein_coding","145.5"
"ENSG00000284883",3592,1,4,"unprocessed_pseudogene",NA
"ENSG00000257830",4509,1,2,"lncRNA","323.5"
"ENSG00000285102",1915,1,1,"transcribed_unprocessed_pseudogene",NA
"ENSG00000205426",5621,1,9,"protein_coding","165"
"ENSG00000287051",7431,1,3,"lncRNA","251"
"ENSG00000257829",1755,1,2,"lncRNA","312"
"ENSG00000170523",7097,1,9,"protein_coding","165"
"ENSG00000135443",7475,3,13,"protein_coding","165"
"ENSG00000161849",7840,1,9,"protein_coding","165"
"ENSG00000258253",21947,1,2,"lncRNA","281"
"ENSG00000161850",12404,1,9,"protein_coding","165"
"ENSG00000257500",20914,1,3,"lncRNA","209"
"ENSG00000257844",10125,1,8,"unprocessed_pseudogene",NA
"ENSG00000170454",10301,1,9,"protein_coding","165"
"ENSG00000185479",5495,1,9,"protein_coding","165"
"ENSG00000170465",5289,2,11,"protein_coding","165"
"ENSG00000205420",6081,5,18,"protein_coding","165"
"ENSG00000186081",5955,11,31,"protein_coding","165"
"ENSG00000139648",9236,1,9,"protein_coding","165"
"ENSG00000170484",8061,3,13,"protein_coding","165"
"ENSG00000170486",15949,4,19,"protein_coding","165"
"ENSG00000257495",13838,3,8,"lncRNA","227"
"ENSG00000186049",10989,3,14,"protein_coding","165"
"ENSG00000258120",4117,1,7,"unprocessed_pseudogene",NA
"ENSG00000155974",721731,20,61,"protein_coding","146"
"ENSG00000198431",134528,19,60,"protein_coding","116"
"ENSG00000258111",410,1,1,"processed_pseudogene",NA
"ENSG00000279176",1374,1,1,"TEC","1375"
"ENSG00000187950",85212,4,43,"protein_coding","122.5"
"ENSG00000110921",24870,17,44,"protein_coding","117"
"ENSG00000121377",1095,1,1,"protein_coding","1096"
"ENSG00000121314",1235,1,1,"protein_coding","1236"
"ENSG00000121381",1074,1,1,"protein_coding","1075"
"ENSG00000256651",942,1,1,"unprocessed_pseudogene",NA
"ENSG00000111215",3626,8,16,"protein_coding","101"
"ENSG00000256682",2009,2,3,"transcribed_processed_pseudogene",NA
"ENSG00000212128",1636,1,1,"protein_coding","1637"
"ENSG00000134551",5609,2,5,"protein_coding","102"
"ENSG00000212125",927,1,1,"unprocessed_pseudogene",NA
"ENSG00000263838",79,1,1,"miRNA","80"
"ENSG00000258181",9415,2,5,"lncRNA","103"
"ENSG00000257925",41287,1,2,"lncRNA","331.5"
"ENSG00000276454",443,1,1,"lncRNA","444"
"ENSG00000258116",475,1,1,"processed_pseudogene",NA
"ENSG00000199566",131,1,1,"snoRNA","132"
"ENSG00000257924",16181,1,3,"lncRNA","133"
"ENSG00000264906",83,1,1,"miRNA","84"
"ENSG00000276272",1246,1,1,"lncRNA","1247"
"ENSG00000274569",398,1,1,"processed_pseudogene",NA
"ENSG00000111602",33063,5,41,"protein_coding","134"
"ENSG00000170581",18606,38,106,"protein_coding","94"
"ENSG00000067182",13357,16,41,"protein_coding","150"
"ENSG00000029153",92453,9,30,"protein_coding","109"
"ENSG00000245311",56836,1,4,"lncRNA","164.5"
"ENSG00000288971",1469,1,1,"lncRNA",NA
"ENSG00000119242",54171,9,23,"protein_coding","176.5"
"ENSG00000270130",527,1,1,"lncRNA","528"
"ENSG00000270048",262,1,1,"lncRNA","263"
"ENSG00000269997",552,1,1,"lncRNA","553"
"ENSG00000269938",556,1,1,"lncRNA","557"
"ENSG00000270061",354,1,1,"lncRNA","355"
"ENSG00000270095",257,1,1,"lncRNA","258"
"ENSG00000179195",43594,13,32,"protein_coding","118"
"ENSG00000274874",115379,1,1,"lncRNA","136.5"
"ENSG00000256827",354,1,1,"processed_pseudogene",NA
"ENSG00000275389",2837,1,1,"lncRNA","2838"
"ENSG00000256596",2790,1,2,"lncRNA","1128"
"ENSG00000275967",61,1,1,"miRNA","62"
"ENSG00000255965",129,1,1,"processed_pseudogene",NA
"ENSG00000196498",243197,23,97,"protein_coding","150"
"ENSG00000287537",2217,1,2,"lncRNA","355"
"ENSG00000135519",19307,5,24,"protein_coding","218"
"ENSG00000187778",11601,16,50,"protein_coding","109"
"ENSG00000110844",76448,16,62,"protein_coding","115"
"ENSG00000257964",665,1,2,"lncRNA","285"
"ENSG00000135436",22754,5,17,"protein_coding","226"
"ENSG00000199237",109,1,1,"snRNA","110"
"ENSG00000258284",167,1,1,"processed_pseudogene",NA
"ENSG00000257243",540,1,1,"processed_pseudogene",NA
"ENSG00000258104",278,1,1,"processed_pseudogene",NA
"ENSG00000161791",71666,7,39,"protein_coding","105.5"
"ENSG00000257570",99,1,1,"processed_pseudogene",NA
"ENSG00000182196",2853,20,46,"protein_coding","138"
"ENSG00000182326",82773,23,60,"protein_coding","154"
"ENSG00000249641",4315,1,3,"lncRNA","193"
"ENSG00000123364",7713,1,2,"protein_coding","1178.5"
"ENSG00000123407",4053,1,2,"protein_coding","1633"
"ENSG00000275589",68,1,1,"misc_RNA","69"
"ENSG00000277994",96,1,1,"misc_RNA","97"
"ENSG00000274817",176,1,1,"misc_RNA","177"
"ENSG00000277129",150,1,1,"misc_RNA","151"
"ENSG00000123388",4517,2,4,"protein_coding","1019.5"
"ENSG00000251151",4010,4,8,"lncRNA","129"
"ENSG00000180818",5214,5,10,"protein_coding","988"
"ENSG00000197757",40199,4,10,"protein_coding","1079"
"ENSG00000207924",109,1,1,"miRNA","110"
"ENSG00000250133",2975,2,4,"lncRNA","116"
"ENSG00000180806",8442,3,7,"protein_coding","595"
"ENSG00000250451",988,2,3,"lncRNA","274"
"ENSG00000037965",3784,1,2,"protein_coding","1208.5"
"ENSG00000260597",2679,1,1,"lncRNA","2680"
"ENSG00000207571",95,1,1,"miRNA","96"
"ENSG00000228630",12648,6,17,"lncRNA","124"
"ENSG00000276045",16709,4,9,"protein_coding","316"
"ENSG00000174527",107623,5,41,"protein_coding","96.5"
"ENSG00000171840",99293,6,14,"protein_coding","207"
"ENSG00000238370",59,1,1,"snRNA","60"
"ENSG00000255825",636,1,2,"lncRNA","194.5"
"ENSG00000151067",727178,32,110,"protein_coding","128"
"ENSG00000256150",117137,2,9,"lncRNA","93"
"ENSG00000224438",467,1,1,"processed_pseudogene",NA
"ENSG00000256030",7364,2,4,"transcribed_processed_pseudogene",NA
"ENSG00000004478",10453,8,23,"protein_coding","144"
"ENSG00000258325",16025,3,4,"lncRNA","221"
"ENSG00000258092",6802,1,2,"lncRNA","143.5"
"ENSG00000111203",47169,17,49,"protein_coding","129"
"ENSG00000288984",1344,1,1,"lncRNA",NA
"ENSG00000053702",10196,3,12,"protein_coding","137.5"
"ENSG00000283297",7993,1,3,"protein_coding","480"
"ENSG00000111206",19494,10,28,"protein_coding","176"
"ENSG00000171792",13266,10,20,"protein_coding","252"
"ENSG00000078246",63915,8,25,"protein_coding","115"
"ENSG00000278356",510,1,2,"lncRNA","228"
"ENSG00000252996",98,1,1,"snRNA","99"
"ENSG00000197905",81346,8,29,"protein_coding","134.5"
"ENSG00000250899",3513,1,1,"lncRNA","3514"
"ENSG00000234589",613,1,1,"processed_pseudogene",NA
"ENSG00000011105",209209,9,24,"protein_coding","102"
"ENSG00000278469",286,1,1,"misc_RNA","287"
"ENSG00000256197",1679,1,2,"lncRNA","281"
"ENSG00000275850",2399,1,1,"lncRNA","2400"
"ENSG00000227081",254,1,1,"processed_pseudogene",NA
"ENSG00000287712",17979,1,3,"lncRNA","543"
"ENSG00000236908",6625,2,5,"lncRNA","286"
"ENSG00000257048",3513,1,3,"lncRNA","161"
"ENSG00000111218",212624,4,19,"protein_coding","132.5"
"ENSG00000256691",868,1,2,"lncRNA","265"
"ENSG00000243507",346,1,1,"processed_pseudogene",NA
"ENSG00000280202",1696,1,1,"TEC","1697"
"ENSG00000222338",105,1,1,"snRNA","106"
"ENSG00000180881",114949,15,44,"protein_coding","110"
"ENSG00000165935",55449,6,16,"protein_coding","131"
"ENSG00000111305",20151,10,24,"protein_coding","153"
"ENSG00000076248",29128,13,26,"protein_coding","179"
"ENSG00000256139",14376,1,3,"lncRNA","321"
"ENSG00000284723",938,1,1,"protein_coding","939"
"ENSG00000111325",5463,24,54,"protein_coding","157.5"
"ENSG00000283536",822,1,1,"protein_coding","835"
"ENSG00000198678",3074,1,2,"protein_coding","468"
"ENSG00000135114",21483,10,20,"protein_coding","242"
"ENSG00000121318",1139,1,1,"protein_coding","1042"
"ENSG00000177084",63623,22,93,"protein_coding","141"
"ENSG00000289229",451,1,1,"lncRNA",NA
"ENSG00000189079",178334,10,39,"protein_coding","135"
"ENSG00000278475",468,1,1,"lncRNA","469"
"ENSG00000265093",295,1,1,"misc_RNA","296"
"ENSG00000270429",1316,1,1,"processed_pseudogene",NA
"ENSG00000289401",699,1,1,"lncRNA",NA
"ENSG00000257913",20874,5,11,"lncRNA","316.5"
"ENSG00000139636",13764,30,82,"protein_coding","84"
"ENSG00000258017",60702,10,19,"lncRNA","587"
"ENSG00000057294",106032,17,45,"protein_coding","169.5"
"ENSG00000135506",34501,25,71,"protein_coding","113"
"ENSG00000227525",737,1,1,"processed_pseudogene",NA
"ENSG00000256844",329,1,1,"processed_pseudogene",NA
"ENSG00000253284",7585,1,2,"lncRNA","2695.5"
"ENSG00000240993",301,1,1,"misc_RNA","302"
"ENSG00000243854",295,1,1,"misc_RNA","296"
"ENSG00000255909",308,1,1,"processed_pseudogene",NA
"ENSG00000271462",234,1,1,"processed_pseudogene",NA
"ENSG00000200247",106,1,1,"snRNA","107"
"ENSG00000245205",1404,1,1,"processed_pseudogene",NA
"ENSG00000240328",341,1,1,"processed_pseudogene",NA
"ENSG00000287074",957,1,2,"lncRNA","416.5"
"ENSG00000289831",382,1,1,"lncRNA",NA
"ENSG00000255652",28775,6,15,"lncRNA","126"
"ENSG00000289832",9526,1,3,"lncRNA",NA
"ENSG00000289595",1216,1,1,"lncRNA",NA
"ENSG00000289101",2825,4,8,"lncRNA",NA
"ENSG00000255794",167531,40,94,"lncRNA","154"
"ENSG00000289854",723,1,1,"lncRNA",NA
"ENSG00000278743",733,1,1,"lncRNA","572"
"ENSG00000270175",1424,1,1,"lncRNA","775"
"ENSG00000286279",114129,2,3,"lncRNA","3318"
"ENSG00000246394",6833,3,7,"lncRNA","150"
