"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length","Intron_Length","splice5","splice3","codingpotential","branchpt_len","Gene_name","H3K36me3","H3K9me3","H3K4me3","chr_sig"
"ENSG00000149179",227696,23,52,"protein_coding",103,17446,1,0,0.480206,44,"C11orf49","1","1","1","3"
"ENSG00000158077",51047,1,12,"protein_coding",171,2602,1,0,1,36,"NLRP14","0","0","0","0"
"ENSG00000167771",5934,3,16,"protein_coding",103,136,1,0,0.644884,189.5,"RCOR2","1","0","1","2"
"ENSG00000110583",18360,10,26,"protein_coding",96,1015,1,0,0.4497915,101,"NAA40","1","0","1","2"
"ENSG00000176340",1923,1,2,"protein_coding",247,1430,1,0,0.112942,140,"COX8A","1","0","1","2"
"ENSG00000133315",167555,8,25,"protein_coding",102,463,1,0,0.942827,241,"MACROD1","0","0","1","1"
"ENSG00000256824",67683,2,4,"lncRNA",325,67034,1,0,0.1917698,21,"RP11-21A7A","0","0","0","0"
"ENSG00000256481",5485,1,3,"lncRNA",262,2377,1,0,0.193214,383,"RP11-21A7A","0","0","0","0"
"ENSG00000256341",938,1,2,"lncRNA",287.5,364,1,0,0.00609134,128,"RP11-21A7A","0","0","0","0"
"ENSG00000168439",19271,12,36,"protein_coding",127,431,1,0,0.473589,8.5,"STIP1","1","0","1","2"
"ENSG00000130592",41363,18,37,"protein_coding",135,1202,1,0,0.303206,162,"LSP1","1","0","1","2"
"ENSG00000137522",68579,14,36,"protein_coding",121,4001,1,0,0.76213,53,"RNF121","1","0","1","2"
"ENSG00000251143",6619,1,4,"lncRNA",760.5,600,4,0,0.922359,300,"RP11-849H4","0","0","0","0"
"ENSG00000149357",17402,8,19,"protein_coding",127,369.5,1,0,0.8744925,152,"LAMTOR1","1","0","1","2"
"ENSG00000204971",45919,1,3,"lncRNA",195,22721.5,1,0,0.0183884,22.5,"RP11-807H22","0","0","0","0"
"ENSG00000165462",6587,3,7,"protein_coding",389,1700.5,1,0,0.290216,293.5,"PHOX2A","1","1","0","2"
"ENSG00000285864",28957,1,2,"lncRNA",439,28080,1,0,0.0060005,54,"CMB9-4J8","0","0","0","0"
"ENSG00000255843",826,1,2,"lncRNA",289,249,2,0,0.725505,42,"AP000593","0","0","0","0"
"ENSG00000229414",21433,1,3,"lncRNA",308,10175,1,0,0.331935,168,"KCNQ1-AS1","0","0","0","0"
"ENSG00000237941",2072,1,2,"lncRNA",546.5,980,1,0,0.0389461,25,"KCNQ1DN","0","0","0","0"
"ENSG00000110628",25525,13,32,"protein_coding",119,1247,1,0,0.290432,437,"SLC22A18","0","0","1","1"
"ENSG00000181649",1147,1,2,"protein_coding",460,228,1,0,0.600886,151,"PHLDA2","1","1","1","3"
"ENSG00000133789",88916,7,25,"protein_coding",167,3167,1,0,0.999964,22,"SWAP70","1","1","1","3"
"ENSG00000245522",4763,2,5,"lncRNA",105,1226.5,1,0,0.10813,173.5,"LINC02709","0","0","0","0"
"ENSG00000255476",90120,1,3,"lncRNA",134,44767.5,1,0,0.0392768,21,"RP11-1H15","0","0","0","0"
"ENSG00000286561",17537,1,2,"lncRNA",928,15682,1,0,0.0174383,49,"RP11-1H15","0","0","0","0"
"ENSG00000254865",15917,1,2,"lncRNA",261,15396,1,0,0.0172209,25,"RP11-748C4","0","0","0","0"
"ENSG00000254554",1047,1,2,"lncRNA",401.5,245,1,0,0.0125636,15,"RP11-351I24","0","0","0","0"
"ENSG00000148926",2324,8,18,"protein_coding",156.5,233,4,0,0.454389,42,"ADM","1","1","1","3"
"ENSG00000110315",29557,5,12,"protein_coding",182,5269,1,0,0.27626,27,"RNF141","1","0","1","2"
"ENSG00000254519",25750,44,68,"lncRNA",249.5,2002,1,0,0.0536116,12,"CTD-2210P24","0","0","0","0"
"ENSG00000255426",1772,1,2,"lncRNA",430,913,1,0,0.0899367,16,"CTD-2210P24","0","0","0","0"
"ENSG00000255226",2825,5,9,"lncRNA",471,408.5,1,0,0.0520351,471,"LINC02690","0","0","0","0"
"ENSG00000255447",12039,1,3,"lncRNA",131,5785.5,1,0,0.0360691,24,"CTD-2210P24","0","0","0","0"
"ENSG00000121671",36130,12,30,"protein_coding",147.5,1753,1,0,0.8271615,74,"CRY2","1","0","1","2"
"ENSG00000121653",20814,3,15,"protein_coding",113.5,310,1,0,1,166,"MAPK8IP1","1","0","0","1"
"ENSG00000234776",759,2,4,"protein_coding",127,190,1,0,0.259895,65,"C11orf94","1","0","0","1"
"ENSG00000121680",9149,11,30,"protein_coding",101,390,1,0,0.223675,171,"PEX16","1","0","1","2"
"ENSG00000165905",7475,10,32,"protein_coding",150,242.5,4,0,0.9999845,127,"LARGE2","1","0","0","1"
"ENSG00000254653",740,1,2,"lncRNA",302.5,136,2,0,0.00309562,16,"RP11-702F3","0","0","0","0"
"ENSG00000255314",54075,5,10,"lncRNA",171,7837,1,0,0.0961491,20,"RP11-702F3","0","0","0","0"
"ENSG00000255269",7288,6,14,"lncRNA",165,1502,1,0,0.07247815,21,"LINC02710","0","0","0","0"
"ENSG00000254639",885,1,2,"lncRNA",326.5,233,1,0,0.17908,16,"CTD-2589M5","0","0","0","0"
"ENSG00000157613",43747,6,21,"protein_coding",154,1135,1,0,0.140121,152,"CREB3L1","0","1","1","2"
"ENSG00000077458",21456,13,35,"protein_coding",117.5,1349,1,0,0.198822,18,"FAM76B","1","1","1","3"
"ENSG00000166037",42728,16,42,"protein_coding",145,2966,1,0,0.3501615,23,"CEP57","1","0","1","2"
"ENSG00000172638",7151,20,54,"protein_coding",120,309.5,1,0,0.2303225,140,"EFEMP2","0","0","1","1"
"ENSG00000172500",4791,13,38,"protein_coding",113,278,1,0,0.897894,32,"FIBP","1","0","1","2"
"ENSG00000175592",8524,5,10,"protein_coding",198,3234,1,0,0.984501,177,"FOSL1","0","0","1","1"
"ENSG00000175573",2252,2,4,"protein_coding",1409,691,1,0,0.999997,61,"C11orf68","0","0","1","1"
"ENSG00000175550",2289,9,26,"protein_coding",94,228.5,1,0,0.876719,99,"DRAP1","1","0","1","2"
"ENSG00000175467",18409,8,34,"protein_coding",119,131,4,0,0.553043,206.5,"SART1","1","0","1","2"
"ENSG00000175376",5631,10,27,"protein_coding",109,377,4,0,0.816235,47,"EIF1AD","0","0","0","0"
"ENSG00000175334",1921,8,17,"protein_coding",265.5,252,1,0,0.08784755,165,"BANF1","1","0","1","2"
"ENSG00000175315",1497,1,3,"protein_coding",189,453,1,0,0.942348,40,"CST6","0","0","0","0"
"ENSG00000175294",9727,2,15,"protein_coding",114.5,183,1,0,0.6429795,142,"CATSPER1","0","0","0","0"
"ENSG00000175229",8396,3,7,"protein_coding",285,1613,1,0,1,162,"GAL3ST3","0","0","0","0"
"ENSG00000087365",18579,16,55,"protein_coding",110,307,1,0,0.5486665,75,"SF3B2","0","0","1","1"
"ENSG00000255038",2342,1,2,"lncRNA",251,1841,1,0,0.0605921,178,"RP11-1167A19","0","0","0","0"
"ENSG00000254461",2267,1,3,"lncRNA",153,864.5,1,0,0.072745,99,"RP11-755F10","0","0","0","0"
"ENSG00000254855",889,1,3,"lncRNA",86,205.5,1,0,0.254843,42,"RP11-867G23","0","0","0","0"
"ENSG00000254762",494,1,2,"lncRNA",136,223,1,0,0.112413,8,"RP11-867G23","0","0","0","0"
"ENSG00000174903",8902,2,8,"protein_coding",96,287,1,0,0.996228,51,"RAB1B","1","0","1","2"
"ENSG00000245156",8693,1,2,"lncRNA",1396,5902,1,0,0.0917664,399,"RP11-867G23","0","0","0","0"
"ENSG00000174871",7126,6,18,"protein_coding",113,254,1,0,0.3038905,203,"CNIH2","1","0","0","1"
"ENSG00000174851",4565,13,27,"protein_coding",156,289,1,0,0.746663,283,"YIF1A","1","0","1","2"
"ENSG00000179292",4770,1,2,"protein_coding",1269,2233,1,0,1,190,"TMEM151A","0","0","0","0"
"ENSG00000254458",6384,1,2,"lncRNA",272,5841,1,0,0.0229983,62,"RP11-867G23","0","0","0","0"
"ENSG00000174791",6599,8,28,"protein_coding",127.5,155,1,0,0.938959,171,"RIN1","1","1","1","3"
"ENSG00000254756",5381,1,3,"lncRNA",135,2433,1,0,0.194315,525.5,"RP11-867G23","0","0","0","0"
"ENSG00000174744",7792,9,25,"protein_coding",95,438,1,0,0.999871,280,"BRMS1","1","1","1","3"
"ENSG00000174684",2255,1,2,"protein_coding",1003.5,249,1,0,1,29,"B4GAT1","0","0","1","1"
"ENSG00000255468",16854,4,10,"lncRNA",178,2524,4,0,0.13724905,69,"RP11-867G23","0","0","0","0"
"ENSG00000174669",9693,6,23,"protein_coding",134,388,1,0,1,176,"SLC29A2","1","0","1","2"
"ENSG00000174576",5703,4,14,"protein_coding",152,181,1,0,0.650875,72.5,"NPAS4","0","0","0","0"
"ENSG00000175115",174472,16,57,"protein_coding",118,718,1,0,0.2032045,132,"PACS1","1","1","1","3"
"ENSG00000250230",19108,6,14,"lncRNA",102,4231,1,0,0.0532504,48,"RP11-855O10","0","0","0","0"
"ENSG00000255947",1037,1,2,"lncRNA",231,576,1,0,0.0108564,114,"RP11-855O10","0","0","0","0"
"ENSG00000134780",66610,2,23,"protein_coding",127.5,801,1,0,1,284,"DAGLA","0","0","0","0"
"ENSG00000124915",11162,3,10,"lncRNA",221,1079,1,0,0.662539,30,"MYRF-AS1","0","0","0","0"
"ENSG00000134825",24301,8,21,"protein_coding",123.5,571,1,0,0.1311265,26,"TMEM258","0","0","1","1"
"ENSG00000168496",4327,3,6,"protein_coding",1008,2312,1,0,0.136977,68,"FEN1","1","0","0","1"
"ENSG00000149485",29691,21,57,"protein_coding",111,338,4,0,0.119026,46,"FADS1","0","0","0","0"
"ENSG00000221968",18532,13,42,"protein_coding",102,464,1,0,0.975721,138,"FADS3","0","0","1","1"
"ENSG00000167994",22968,6,20,"protein_coding",121,953,1,0,0.558842,139,"RAB3IL1","0","0","0","0"
"ENSG00000124920",35882,11,50,"protein_coding",110,354,4,0,0.997361,220,"MYRF","1","0","0","1"
"ENSG00000254586",2546,2,5,"lncRNA",70,924,1,0,0.033508,81,"RP11-358H18","0","0","0","0"
"ENSG00000255335",1728,4,9,"lncRNA",167,517,1,0,0.01161005,220.5,"LINC02729","0","0","0","0"
"ENSG00000129152",2565,1,3,"protein_coding",842,381.5,1,0,0.999998,149,"MYOD1","0","0","0","0"
"ENSG00000129159",122030,14,29,"protein_coding",934,20974.5,1,0,0.4542005,8,"KCNC1","0","0","0","0"
"ENSG00000075239",30908,20,50,"protein_coding",112,1389,1,0,0.909525,7,"ACAT1","1","0","1","2"
"ENSG00000256947",145955,1,3,"lncRNA",50,72781.5,1,0,0.00627338,18,"RP11-64D24","0","0","0","0"
"ENSG00000256195",53167,2,6,"lncRNA",251,14572,1,0,0.02285775,34,"RP11-64D24","0","0","0","0"
"ENSG00000255663",43250,1,7,"protein_coding",88,2953,1,0,0.107509,15.5,"RP11-212D19","0","0","0","0"
"ENSG00000076043",10844,18,40,"protein_coding",109,1326,1,0,0.367185,41,"REXO2","0","0","1","1"
"ENSG00000137634",25195,2,8,"protein_coding",201,1386,1,0,0.9645355,25,"NXPE4","0","1","0","1"
"ENSG00000137648",44878,19,50,"protein_coding",143,1437,1,0,0.171852,66,"TMPRSS4","0","0","0","0"
"ENSG00000160593",31369,13,38,"protein_coding",139,2317,1,0,0.998414,27,"JAML","0","0","1","1"
"ENSG00000149573",11120,7,18,"protein_coding",202,2004,1,0,0.81675,20,"MPZL2","0","0","1","1"
"ENSG00000110195",6765,5,12,"protein_coding",189,484,1,0,0.999508,90,"FOLR1","0","0","0","0"
"ENSG00000087053",103549,35,73,"protein_coding",114,3073,4,0,1,23,"MTMR2","1","1","1","3"
"ENSG00000168092",32610,8,22,"protein_coding",117,7405,4,0,0.8731685,16,"PAFAH1B2","1","0","1","2"
"ENSG00000149577",18709,20,70,"protein_coding",100,333,1,0,0.75346,125,"SIDT2","1","0","1","2"
"ENSG00000149591",8094,8,20,"protein_coding",185,297,1,0,0.96927,24,"TAGLN","1","0","1","2"
"ENSG00000167257",53829,8,32,"protein_coding",99,1054,1,0,0.9998825,21,"RNF214","1","0","1","2"
"ENSG00000110274",98709,14,61,"protein_coding",127,913.5,1,0,0.170423,73,"CEP164","1","1","1","3"
"ENSG00000183908",9970,2,4,"protein_coding",2703.5,4561,1,0,0.9999825,101,"LRRC55","0","0","0","0"
"ENSG00000149115",25314,7,24,"protein_coding",159,1079,1,0,0.999862,96,"TNKS1BP1","1","0","1","2"
"ENSG00000254662",2355,1,2,"lncRNA",155.5,2045,1,0,0.0367255,265,"RP11-872D17","0","0","0","0"
"ENSG00000149136",9906,5,29,"protein_coding",163,349.5,1,0,0.177945,70,"SSRP1","1","0","1","2"
"ENSG00000156575",4381,1,6,"protein_coding",133,816,1,0,0.999323,211,"PRG3","0","0","0","0"
"ENSG00000186652",3870,4,14,"protein_coding",132,569,1,0,0.996512,121,"PRG2","1","0","0","1"
"ENSG00000254979",36694,3,13,"protein_coding",151.5,636,1,0,0.186648,288,"RP11-872D17","0","0","0","0"
"ENSG00000149761",4745,12,30,"protein_coding",138,278,1,0,0.975799,36,"NUDT22","1","0","1","2"
"ENSG00000173486",3129,6,17,"protein_coding",98,343,1,0,0.8668165,73,"FKBP2","1","0","1","2"
"ENSG00000254680",1747,1,2,"lncRNA",250,1248,2,0,0.043061,34,"RP11-265D17","0","0","0","0"
"ENSG00000254983",4683,1,2,"lncRNA",192,4300,2,0,0.0336522,29,"RP11-573E11","0","0","0","0"
"ENSG00000247473",12251,2,4,"lncRNA",1332,9203,1,0,0.0946488,14,"CARS1-AS1","0","0","0","0"
"ENSG00000285644",7169,1,2,"lncRNA",1253.5,4663,1,0,0.0753593,31,"CTD-2544D21","0","0","0","0"
"ENSG00000021762",79632,19,60,"protein_coding",103,957,4,0,0.992254,304,"OSBPL5","0","0","0","0"
"ENSG00000110619",56691,15,52,"protein_coding",98,994,1,0,0.99864,72,"CARS1","0","0","0","0"
"ENSG00000110090",89790,9,33,"protein_coding",135,2520.5,1,0,0.378678,50,"CPT1A","1","0","1","2"
"ENSG00000250508",3878,1,2,"lncRNA",1626,627,1,0,0.564563,7,"LINC02701","0","0","0","0"
"ENSG00000197345",12559,8,24,"protein_coding",86,2522,1,0,0.7570675,23,"MRPL21","1","0","1","2"
"ENSG00000255741",1349,1,2,"lncRNA",284.5,781,1,0,0.0942649,13,"RP11-757G1","0","0","0","0"
"ENSG00000261276",706,1,2,"lncRNA",183,341,1,0,0.18711,149,"RP11-554A11","0","0","0","0"
"ENSG00000172935",8987,3,7,"protein_coding",232,3125,1,0,0.999878,418,"MRGPRF","0","0","0","0"
"ENSG00000256508",6164,3,10,"lncRNA",168.5,1130.5,1,0,0.0321947,163,"MRGPRF-AS1","0","0","0","0"
"ENSG00000162341",87384,8,40,"protein_coding",87,860,1,0,1,144,"TPCN2","1","0","1","2"
"ENSG00000260895",5601,1,2,"lncRNA",311,4980,2,0,0.132693,381,"RP11-554A11","0","0","0","0"
"ENSG00000261070",24336,1,3,"lncRNA",366,11673.5,1,0,0.44575,33,"RP11-554A11","0","0","0","0"
"ENSG00000110344",39611,3,25,"protein_coding",162,1492,1,0,1,46,"UBE4A","1","0","1","2"
"ENSG00000254873",4800,2,4,"lncRNA",1037,2141,1,0,0.0112108,13,"RP11-770J1","0","0","0","0"
"ENSG00000132740",36739,41,79,"protein_coding",170,1906,1,0,0.0981081,89,"IGHMBP2","1","1","1","3"
"ENSG00000184276",4510,2,4,"protein_coding",185,4141,1,0,0.0395597,4,"DEFB108B","0","0","0","0"
"ENSG00000225805",6108,1,2,"protein_coding",106.5,5896,1,0,0.0672107,2,"DEFB131B","0","0","0","0"
"ENSG00000188487",134784,7,24,"protein_coding",126,5388,1,0,1,60,"INSC","0","0","0","0"
"ENSG00000080854",60530,7,32,"protein_coding",146,950,1,0,0.265118,192,"IGSF9B","0","0","1","1"
"ENSG00000149292",68965,22,63,"protein_coding",93,1189,1,0,0.315529,24,"TTC12","1","0","1","2"
"ENSG00000258659",24634,4,7,"protein_coding",101,1049,4,0,0.9999975,33,"TRIM34","1","0","1","2"
"ENSG00000175582",85499,10,24,"protein_coding",94,8737,1,0,0.381014,28,"RAB6A","1","1","1","3"
"ENSG00000134802",20626,26,52,"protein_coding",124,1077,1,0,0.1508955,61,"SLC43A3","1","0","1","2"
"ENSG00000129084",138761,14,33,"protein_coding",102,1831,1,0,0.23816415,26,"PSMA1","1","0","1","2"
"ENSG00000182919",23158,14,32,"protein_coding",117,2276,1,0,0.221272,17.5,"C11orf54","1","0","0","1"
"ENSG00000174996",10566,13,36,"protein_coding",117,215,1,0,0.934097,134,"KLC2","1","1","1","3"
"ENSG00000175274",65403,22,54,"protein_coding",102,593,1,0,0.450638,186,"TP53I11","0","1","1","2"
"ENSG00000064199",23674,4,11,"protein_coding",87,5970,1,0,0.5174815,7,"SPA17","0","0","1","1"
"ENSG00000135373",42195,12,30,"protein_coding",100,2460,1,0,0.925116,36,"EHF","0","1","0","1"
"ENSG00000110031",51349,5,16,"protein_coding",153.5,3608,1,0,0.999795,22,"LPXN","1","0","1","2"
"ENSG00000177098",19511,6,15,"protein_coding",192,4086,1,0,0.283472,268,"SCN4B","0","0","1","1"
"ENSG00000166741",55749,8,19,"protein_coding",245.5,9427.5,1,0,0.1871695,147,"NNMT","0","1","0","1"
"ENSG00000129083",56587,12,46,"protein_coding",146,1520,1,0,0.08668535,19,"COPB1","1","0","1","2"
"ENSG00000149782",17620,4,38,"protein_coding",101,171,1,0,1,132,"PLCB3","1","0","1","2"
"ENSG00000149201",48373,10,28,"protein_coding",126,2520,1,0,0.2397365,24,"CCDC81","1","0","0","1"
"ENSG00000254733",191277,1,3,"lncRNA",143,95433.5,1,0,0.217267,53,"RP11-317J19","0","0","0","0"
"ENSG00000254731",10993,1,2,"lncRNA",216,10562,1,0,0.0234847,9,"CTD-2005H7","0","0","0","0"
"ENSG00000255250",38112,2,9,"lncRNA",88,1523.5,4,0,0.157429,63.5,"CTD-2005H7","0","0","0","0"
"ENSG00000086848",89386,17,48,"protein_coding",131,3079.5,1,0,0.141377,27,"ALG9","1","0","1","2"
"ENSG00000258529",93139,3,9,"protein_coding",136,2542.5,1,0,0.139716,27,"RP11-108O10","0","0","0","0"
"ENSG00000254450",11998,1,2,"lncRNA",342,11315,1,0,0.00533282,200,"ALG9-IT1","0","0","0","0"
"ENSG00000255561",7187,3,6,"protein_coding",204,312,1,0,1,24,"FDXACB1","1","0","0","1"
"ENSG00000137720",7040,5,13,"protein_coding",231,568,1,0,0.570519,33,"C11orf1","1","0","1","2"
"ENSG00000287412",5126,1,2,"lncRNA",167.5,4792,1,0,0.179189,42,"RP11-838I13","0","0","0","0"
"ENSG00000133317",10722,5,15,"protein_coding",120,611.5,1,0,0.9999865,175,"LGALS12","0","0","0","0"
"ENSG00000133321",9654,5,14,"protein_coding",109,2638,1,0,0.751989,101,"PLAAT4","0","0","1","1"
"ENSG00000133328",10609,1,4,"protein_coding",189,3122,1,0,0.981549,103,"PLAAT2","0","1","1","2"
"ENSG00000203520",5363,1,2,"lncRNA",286.5,4791,1,0,0.103866,273,"RP11-697H9","0","0","0","0"
"ENSG00000184743",47834,4,20,"protein_coding",116.5,1939.5,1,0,0.5882005,11.5,"ATL3","1","0","1","2"
"ENSG00000256789",21285,1,3,"lncRNA",176,10431.5,1,0,0.0230241,20.5,"RP11-697H9","0","0","0","0"
"ENSG00000133318",78445,14,30,"protein_coding",139,2308,4,0,0.8809025,48,"RTN3","1","0","1","2"
"ENSG00000188070",8883,4,13,"protein_coding",387,552,1,0,0.21628,27,"C11orf95","1","0","1","2"
"ENSG00000168005",14260,3,11,"protein_coding",265.5,161,1,0,0.650791,105,"SPINDOC","1","1","1","3"
"ENSG00000255233",1035,1,2,"lncRNA",200,636,1,0,0.013762,11,"RP11-755E23","0","0","0","0"
"ENSG00000255448",22389,1,3,"lncRNA",135,2055,1,0,0.19691,8,"RP1-59M18","0","0","0","0"
"ENSG00000166788",36152,15,45,"protein_coding",115,2031,4,0,0.937398,18,"SAAL1","1","0","1","2"
"ENSG00000255470",49309,1,2,"lncRNA",513.5,48283,1,0,0.938233,62,"RP11-113D6","0","0","0","0"
"ENSG00000148965",5447,1,4,"protein_coding",117,786,1,0,0.559655,28,"SAA4","0","0","0","0"
"ENSG00000255071",17212,1,4,"protein_coding",117,1872,1,0,0.977752,28,"SAA2-SAA4","0","0","0","0"
"ENSG00000134339",9445,6,12,"protein_coding",119,1229.5,1,0,0.2674085,22,"SAA2","0","0","1","1"
"ENSG00000254804",2019,1,2,"lncRNA",172.5,1675,1,0,0.0991651,21,"RP11-674C21","0","0","0","0"
"ENSG00000255146",16028,1,4,"lncRNA",252,2090,4,0,0.3948,35,"RP11-659P15","0","0","0","0"
"ENSG00000254658",6237,1,2,"protein_coding",1441.5,3355,1,0,0.993379,9,"OR8J2","0","0","0","0"
"ENSG00000284732",14131,1,4,"protein_coding",165,2679,1,0,0.999809,15,"CTD-3051L14","0","0","0","0"
"ENSG00000185522",5888,5,24,"protein_coding",138.5,193,1,0,0.64027,26,"LMNTD2","0","0","1","1"
"ENSG00000254815",2512,4,7,"lncRNA",328,302,1,0,0.008814075,8,"LMNTD2-AS1","0","0","0","0"
"ENSG00000099849",3621,8,22,"protein_coding",131,284,1,0,0.829869,153,"RASSF7","0","0","1","1"
"ENSG00000070047",35752,5,28,"protein_coding",129.5,717,1,0,1,117,"PHRF1","1","0","1","2"
"ENSG00000099834",9501,11,35,"protein_coding",112.5,148,1,0,1,37,"CDHR5","0","0","0","0"
"ENSG00000069696",3437,2,6,"protein_coding",313.5,102,1,0,0.54640175,224,"DRD4","1","0","0","1"
"ENSG00000254486",30910,1,2,"lncRNA",1654,27603,1,0,0.109339,85,"LINC02547","0","0","0","0"
"ENSG00000254991",6085,1,2,"lncRNA",449.5,5187,1,0,0.00658847,28,"RP13-631K18","0","0","0","0"
"ENSG00000255400",2550,1,2,"lncRNA",275,2001,1,0,0.0215739,7,"RP13-631K18","0","0","0","0"
"ENSG00000197702",157793,6,24,"protein_coding",90,3703.5,1,0,0.6406595,126,"PARVA","0","0","0","0"
"ENSG00000254847",2884,1,2,"lncRNA",259.5,2366,1,0,0.0268249,6,"RP11-51B23","0","0","0","0"
"ENSG00000181927",5196,1,2,"protein_coding",1043,3111,1,0,0.999833,14,"OR4P4","0","0","0","0"
"ENSG00000162222",12224,6,14,"protein_coding",264,2723,1,0,0.4600285,12,"TTC9C","1","1","1","3"
"ENSG00000185670",5865,4,8,"protein_coding",1486,248,1,0,0.5368511,237,"ZBTB3","1","1","1","3"
"ENSG00000168002",5145,8,21,"protein_coding",76.5,247,1,0,0.3086995,77,"POLR2G","1","0","1","2"
"ENSG00000162227",15985,8,25,"protein_coding",129,493,1,0,0.103019,57.5,"TAF6L","1","0","1","2"
"ENSG00000168569",20377,4,10,"protein_coding",372.5,2258,1,0,0.3866525,49,"TMEM223","0","0","1","1"
"ENSG00000185475",2998,5,13,"protein_coding",135,206,1,0,0.071815,39,"TMEM179B","1","0","1","2"
"ENSG00000162231",14179,17,55,"protein_coding",89,144,1,0,0.159611,60,"NXF1","1","0","1","2"
"ENSG00000256690",1809,2,4,"lncRNA",282.5,1245,1,0,0.2122405,66,"RP11-727F15","0","0","0","0"
"ENSG00000254602",14766,6,12,"lncRNA",1395,11625,1,0,0.119045,17,"AP000662","0","0","0","0"
"ENSG00000166793",4857,10,23,"protein_coding",179,226,1,0,0.2187465,169,"YPEL4","0","0","1","1"
"ENSG00000156599",33435,8,26,"protein_coding",133,1685,1,0,0.1890145,44,"ZDHHC5","1","0","1","2"
"ENSG00000175581",77261,14,37,"protein_coding",97,7911.5,1,0,0.6601855,37,"MRPL48","1","0","1","2"
"ENSG00000181924",4234,6,13,"protein_coding",196,3084,4,0,0.2419315,9,"COA4","1","0","1","2"
"ENSG00000175575",54415,16,46,"protein_coding",99,3654,4,0,0.3124795,30,"PAAF1","1","0","1","2"
"ENSG00000187726",19340,5,19,"protein_coding",158,930,1,0,0.689807,75,"DNAJB13","1","0","0","1"
"ENSG00000255847",6630,2,8,"lncRNA",117,712.5,1,0,0.436741595,255,"RP11-167N4","0","0","0","0"
"ENSG00000175564",8808,4,12,"protein_coding",204,537,1,0,0.5580325,122,"UCP3","1","0","0","1"
"ENSG00000214517",83436,9,29,"protein_coding",92,3166,5,0,0.671195,22.5,"PPME1","1","1","1","3"
"ENSG00000245008",72582,5,12,"lncRNA",237.5,6020,1,0,0.115209,14,"RP11-744N12","0","0","0","0"
"ENSG00000151704",31058,6,13,"protein_coding",184,10456,1,0,0.999999,10,"KCNJ1","1","1","1","3"
"ENSG00000175482",6200,12,25,"protein_coding",112,286,1,0,0.07607485,202,"POLD4","0","0","1","1"
"ENSG00000256514",22012,1,2,"protein_coding",101,671,1,0,0.253767,709.5,"AP003419","0","0","0","0"
"ENSG00000175505",10009,2,5,"protein_coding",167,3863,1,0,0.9975695,388.5,"CLCF1","0","0","1","1"
"ENSG00000172531",23002,13,33,"protein_coding",190,148,1,0,0.986589,65,"PPP1CA","1","0","1","2"
"ENSG00000175463",6174,9,27,"protein_coding",109.5,273,1,0,0.957874,266,"TBC1D10C","0","0","1","1"
"ENSG00000175634",6941,12,41,"protein_coding",101,131.5,4,0,0.2135425,105.5,"RPS6KB2","1","0","1","2"
"ENSG00000255949",4032,1,2,"lncRNA",235,3563,1,0,0.0538841,185,"RPS6KB2-AS1","0","0","0","0"
"ENSG00000213402",2172,1,2,"protein_coding",453.5,1266,1,0,0.999743,227,"PTPRCAP","1","0","1","2"
"ENSG00000172725",8311,10,30,"protein_coding",126.5,274,1,0,0.999874,155,"CORO1B","0","0","1","1"
"ENSG00000172663",7562,17,39,"protein_coding",77,437,1,0,0.470006,285,"TMEM134","0","0","1","1"
"ENSG00000162236",25191,9,27,"protein_coding",89,320.5,1,0,0.996065,74,"STX5","1","0","1","2"
"ENSG00000255420",5242,1,3,"lncRNA",446,1824.5,1,0,0.0551484,43,"CASC23","0","0","0","0"
"ENSG00000166402",86999,3,17,"protein_coding",144,931,1,0,1,88,"TUB","1","1","1","3"
"ENSG00000248332",9335,2,5,"lncRNA",108,1994,1,0,0.4912724,21,"TUB-AS1","0","0","0","0"
"ENSG00000182934",6206,7,27,"protein_coding",161,197,4,0,0.52546,77,"SRPRA","1","0","1","2"
"ENSG00000254905",1332,1,2,"lncRNA",246,841,1,0,0.0120045,2,"RP11-712L6","0","0","0","0"
"ENSG00000110063",45945,4,14,"protein_coding",146,2288,1,0,0.604726,111,"DCPS","1","0","1","2"
"ENSG00000110080",84704,25,55,"protein_coding",98,312,1,0,0.998869,85,"ST3GAL4","0","0","1","1"
"ENSG00000257271",67001,1,2,"lncRNA",293,66416,1,0,0.0219243,58,"KIRREL3-AS1","0","0","0","0"
"ENSG00000133800",54723,4,13,"protein_coding",195,600,1,0,0.879792,23,"LYVE1","0","0","0","0"
"ENSG00000198730",50379,6,36,"protein_coding",129,907.5,1,0,0.209008,12,"CTR9","1","0","1","2"
"ENSG00000236287",46722,10,23,"protein_coding",202,1330.5,1,0,0.0753063,15,"ZBED5","1","1","1","3"
