"TranscriptId","strength5","GeneId"
"NM_017515.5",-24.04,"SLC35F2"
"NM_004771.4",-19.6,"MMP20"
"NM_152222.2",11.08,"RELT"
"NM_032871.4",-0.3,"RELT"
"NM_021571.4",-23.57,"CARD18"
"NR_033149.2",6.29,"TMEM135"
"NR_027473.2",10.9,"KDM2A"
"NM_001256405.2",6.23,"KDM2A"
"NM_033135.4",-13.09,"PDGFD"
"NM_003478.6",10.57,"CUL5"
"NM_001318766.2",7.21,"ATG16L2"
"NM_181700.2",-5.62,"PPP2R1B"
"NM_001177563.2",-8.65,"PPP2R1B"
"NR_110047.2",-26.12,"TMPRSS5"
"NM_001308018.2",5.95,"ELMOD1"
"NM_014786.4",8.95,"ARHGEF17"
"NR_135100.2",10.47,"LINC02732"
"NM_001386673.1",9.88,"UVRAG"
"NM_001386674.1",9.88,"UVRAG"
"NR_170160.1",9.88,"UVRAG"
"NM_020179.3",-23.53,"SMCO4"
"NM_052932.3",-13.08,"TMEM123"
"NM_001311202.2",-7.31,"CLNS1A"
"NM_001311199.2",-7.31,"CLNS1A"
"NR_034101.1",-13.82,"NCAM1-AS1"
"NM_199124.3",7.66,"JHY"
"NM_001363089.2",7.66,"JHY"
"NM_002599.5",-4.2,"PDE2A"
"NM_001143839.4",-30.68,"PDE2A"
"NM_001146209.3",-7.79,"PDE2A"
"NM_004109.5",9.46,"FDX1"
"NM_012101.4",-18.83,"TRIM29"
"NM_001330382.2",-18.83,"TRIM29"
"NR_125759.1",-19.08,"PKNOX2-DT"
"NM_015313.3",8.08,"ARHGEF12"
"NM_001301084.2",6.99,"ARHGEF12"
"NM_003105.6",9.6,"SORL1"
"NM_020108.5",-14.07,"ACRV1"
"NM_170601.5",-13.44,"SIAE"
"NM_001199922.2",-19.75,"SIAE"
"NM_019604.4",10.51,"CRTAM"
"NM_001304782.2",10.65,"CRTAM"
"NM_153201.4",-9.58,"HSPA8"
"NM_003658.5",9.84,"BARX2"
"NM_024769.5",-17.5,"CLMP"
"NM_005103.5",-12,"FEZ1"
"NM_020346.3",10.77,"SLC17A6"
"NM_031217.4",-17.69,"KIF18A"
"NR_033852.1",10.36,"B3GAT1-DT"
"NR_120582.1",-10.01,"LINC01395"
"NM_001363365.2",9.93,"UBASH3B"
"NM_006918.5",6.92,"SC5D"
"NM_001024956.3",7.13,"SC5D"
"NM_001291992.2",-30.68,"SPATA19"
"NR_164144.1",5.07,"LINC02873"
"NM_032531.4",-25.45,"KIRREL3"
"NM_001301097.1",-25.45,"KIRREL3"
"NM_001161707.1",-25.45,"KIRREL3"
"NM_024556.4",11.11,"FAM118B"
"NM_001330446.1",11.11,"FAM118B"
"NM_001098169.2",-23.04,"BSX"
"NR_120444.1",-21.19,"LINC02743"
"NR_125383.1",-19.77,"LINC02551"
"NR_120580.1",7.43,"LINC02712"
"NM_052959.3",10.65,"PANX3"
"NM_016574.4",-18.86,"DRD2"
"NM_001144073.2",-17.45,"CHORDC1"
"NR_104155.1",-13.46,"LINC02764"
"NM_001382333.1",9.88,"PKNOX2"
"NR_168082.1",9.88,"PKNOX2"
"NM_001367973.1",-18.59,"B3GAT1"
"NM_018644.3",-18.59,"B3GAT1"
"NM_002231.4",9.6,"CD82"
"NM_001301065.2",-19.88,"TREH"
"NM_030771.2",-8.34,"CCDC34"
"NM_080654.3",-8.34,"CCDC34"
"NM_001363543.2",-3.5,"CEP126"
"NM_000139.5",10.28,"MS4A2"
"NM_001260506.2",9.6,"RPS3"
"NM_001256802.2",9.6,"RPS3"
"NM_001351167.2",-28.1,"GDPD5"
"NM_001351168.1",-16.54,"GDPD5"
"NM_025098.4",10.24,"MOGAT2"
"NR_046090.1",-16.77,"DGAT2-DT"
"NM_001207014.3",10.07,"SERPINH1"
"NM_021201.5",6.89,"MS4A7"
"NM_023945.3",9.65,"MS4A5"
"NM_178507.4",9.16,"OAF"
"NM_001244682.2",3.53,"POU2F3"
"NR_038829.1",-14.07,"LOC649133"
"NM_138689.3",-14.4,"PPP1R14B"
"NR_133662.1",9.49,"KCNK4-CATSPERZ"
"NM_001039496.2",6.91,"CATSPERZ"
"NM_001358516.2",6.78,"PRDX5"
"NM_012094.5",6.78,"PRDX5"
"NM_032251.6",6.74,"CCDC88B"
"NM_003942.3",8.23,"RPS6KA4"
"NM_018484.4",8.76,"SLC22A11"
"NM_001318398.2",-17.93,"RASGRP2"
"NM_001098670.2",-17.93,"RASGRP2"
"NM_001164716.1",-21.43,"PYGM"
"NM_005609.4",-13.84,"PYGM"
"NM_001307990.2",-25.7,"MAP4K2"
"NM_006795.4",-9.82,"EHD1"
"NM_001282445.2",-1.79,"EHD1"
"NM_001367971.1",-12.35,"ATG2A"
"NM_006244.4",7.97,"PPP2R5B"
"NM_130769.4",-12.83,"GPHA2"
"NM_001300803.2",-12.13,"MAJIN"
"NM_138456.4",-13.41,"BATF2"
"NM_001667.4",-3,"ARL2"
"NM_000518.5",-2.41,"HBB"
"NM_000519.4",-3.76,"HBD"
"NM_000184.3",-12.12,"HBG2"
"NM_005330.4",-7.6,"HBE1"
"NM_058166.5",8.02,"TRIM6"
"NM_001003818.3",9.81,"TRIM6"
"NM_001003819.4",9.81,"TRIM6-TRIM34"
"NM_000559.3",-12.12,"HBG1"
"NR_033853.2",-0.97,"LOC283194"
"NM_001355566.1",5.73,"GLYATL1B"
"NM_198947.4",7,"FAM111B"
"NR_110184.1",-13.38,"FAM111A-DT"
"NM_001300727.2",4.81,"DTX4"
"NM_015177.2",8.19,"DTX4"
"NM_198315.3",8.76,"VWA5A"
"NM_006755.2",9.2,"TALDO1"
"NM_024698.6",-23.73,"SLC25A22"
"NM_001191060.2",-23.73,"SLC25A22"
"NM_001004.4",8.4,"RPLP2"
"NM_020376.4",10.77,"PNPLA2"
"NM_001286606.2",10.67,"CRACR2B"
"NM_173584.4",10.67,"CRACR2B"
"NM_004357.5",8.83,"CD151"
"NM_001142677.2",-12.7,"CHID1"
"NM_001354169.2",10.08,"KCNJ5"
"NM_002519.3",-7.83,"NPAT"
"NR_147053.3",-21.13,"C11orf65"
"NM_001289808.2",-13.71,"CRYAB"
"NM_001885.3",-4.27,"CRYAB"
"NM_001368245.1",1.79,"CRYAB"
"NM_001330379.1",-13.71,"CRYAB"
"NM_080659.3",10.1,"C11orf52"
"NM_001278542.2",9.65,"DIXDC1"
"NM_001037954.4",8.77,"DIXDC1"
"NM_033425.5",8.27,"DIXDC1"
"NR_103469.2",7.93,"NKAPD1"
"NR_077060.2",8.41,"SDHD"
"NM_001243211.2",-10.57,"IL18"
"NM_031275.4",4.08,"TEX12"
"NM_031938.7",7.1,"BCO2"
"NM_001037290.4",8.83,"BCO2"
"NM_000317.3",9.46,"PTS"
"NM_001145024.1",-13.1,"PLET1"
"NM_005961.3",-4.78,"MUC6"
"NR_160890.1",8.95,"LINC02688"
"NM_001400182.1",6.05,"MRPL23"
"NR_126400.1",8.07,"LINC01219"
"NR_110140.1",-14.88,"LOC101929653"
"NM_000855.3",-5.13,"GUCY1A2"
"NM_001198670.2",8.66,"TLCD5"
"NM_001372095.1",8.41,"USP47"
"NM_001243080.2",-21.76,"ELF5"
"NM_001243081.2",-21.76,"ELF5"
"NR_164797.1",-17.05,"PAK1"
"NM_001376304.1",-13.98,"PAK1"
"NM_002901.4",7.13,"RCN1"
"NM_001260493.2",-27.78,"RDX"
"NM_001260495.2",-27.78,"RDX"
"NM_001260494.2",-27.78,"RDX"
"NM_004211.5",10.13,"SLC6A5"
"NM_014619.5",11.08,"GRIK4"
"NM_001282470.3",8.55,"GRIK4"
"NM_001282473.3",8.55,"GRIK4"
"NM_001278222.1",5.12,"CSTPP1"
"NM_001003678.3",5.12,"CSTPP1"
"NM_176822.4",6.12,"NLRP14"
"NM_001363648.2",-13.4,"RCOR2"
"NM_001300800.1",2.53,"NAA40"
"NM_001282652.2",3.82,"STIP1"
"NM_006819.3",6.66,"STIP1"
"NM_002339.3",8.05,"LSP1"
"NM_001242932.2",9.65,"LSP1"
"NM_001013253.2",5.44,"LSP1"
"NM_001013254.1",7.81,"LSP1"
"NM_001013255.1",7.81,"LSP1"
"NM_001289005.2",8.07,"LSP1"
"NR_104178.1",-12.74,"LOC100128494"
"NM_017907.3",-23.73,"LAMTOR1"
"NM_005169.4",-9.4,"PHOX2A"
"NR_130721.1",-3.08,"KCNQ1-AS1"
"NM_183233.3",10.36,"SLC22A18"
"NM_002555.6",7.04,"SLC22A18"
"NM_001315501.2",10.28,"SLC22A18"
"NM_015055.4",7.93,"SWAP70"
"NR_033972.1",-13.48,"LINC02709"
"NR_120539.1",7.93,"LOC101928008"
"NM_001124.3",10.28,"ADM"
"NM_016422.4",-24.43,"RNF141"
"NM_001127457.3",6.66,"CRY2"
"NM_021117.5",8.41,"CRY2"
"NM_005456.4",9.22,"MAPK8IP1"
"NM_001080446.3",-9.36,"FREY1"
"NM_057174.3",-10.32,"PEX16"
"NM_152312.5",2.7,"LARGE2"
"NM_052854.4",9.63,"CREB3L1"
"NM_001330357.2",-29.65,"FAM76B"
"NM_001363604.2",8.88,"CEP57"
"NM_004214.5",-23.87,"FIBP"
"NM_006442.4",8.69,"DRAP1"
"NM_005146.5",9.35,"SART1"
"NM_001242486.2",-17.11,"EIF1AD"
"NM_001143985.1",7.59,"BANF1"
"NM_003860.4",8.19,"BANF1"
"NM_001323.4",9.13,"CST6"
"NM_053054.4",-7.31,"CATSPER1"
"NM_033036.3",-22,"GAL3ST3"
"NM_006842.3",7.13,"SF3B2"
"NM_030981.3",6.97,"RAB1B"
"NR_073078.2",7.47,"CNIH2"
"NM_001300861.2",-11.72,"YIF1A"
"NM_001363560.2",-14.98,"RIN1"
"NM_001300869.2",-11.71,"SLC29A2"
"NM_001318804.1",6.64,"NPAS4"
"NM_178864.4",6.64,"NPAS4"
"NM_018026.4",7.96,"PACS1"
"NR_110189.1",8.41,"LOC101927495"
"NM_006133.3",10.28,"DAGLA"
"NM_014206.4",-21.6,"TMEM258"
"NM_013402.7",-23.88,"FADS1"
"NM_021727.5",-18.92,"FADS3"
"NM_001271686.2",-15.85,"RAB3IL1"
"NM_013279.4",8.66,"MYRF"
"NM_002478.5",9.33,"MYOD1"
"NM_001112741.2",10.75,"KCNC1"
"NM_001386682.1",4.8,"ACAT1"
"NM_001386687.1",9.6,"ACAT1"
"NR_170163.1",9.6,"ACAT1"
"NR_120567.1",-13.44,"LOC101928940"
"NM_015523.4",10.03,"REXO2"
"NM_017678.3",-18.24,"NXPE4"
"NM_001286570.2",-10.32,"JAML"
"NM_005797.4",-8.27,"MPZL2"
"NM_144765.3",-8.27,"MPZL2"
"NM_016724.3",9.8,"FOLR1"
"NM_000802.3",4.22,"FOLR1"
"NM_016729.3",8.07,"FOLR1"
"NM_016156.6",-15.43,"MTMR2"
"NM_001184746.2",7.68,"PAFAH1B2"
"NR_110269.2",7.68,"PAFAH1B2"
"NM_001040455.2",7.13,"SIDT2"
"NM_001001522.2",7.15,"TAGLN"
"NM_003186.5",7.15,"TAGLN"
"NM_207343.4",9.73,"RNF214"
"NM_001077239.2",6.14,"RNF214"
"NM_001271933.2",6.14,"CEP164"
"NM_014956.5",6.14,"CEP164"
"NM_033396.3",-5.52,"TNKS1BP1"
"NM_003146.3",-8.71,"SSRP1"
"NM_006093.4",-20.4,"PRG3"
"NM_001302926.2",-23.88,"PRG2"
"NM_001370360.1",8.7,"FKBP2"
"NM_001370362.1",8.7,"FKBP2"
"NM_057092.2",8.7,"FKBP2"
"NM_001135208.2",4.24,"FKBP2"
"NM_001370365.1",-1.24,"FKBP2"
"NM_145638.3",-25.04,"OSBPL5"
"NM_001378140.1",-14.07,"CARS1"
"NR_165430.1",-14.07,"CARS1"
"NM_001031847.3",-25.62,"CPT1A"
"NM_001876.4",-25.62,"CPT1A"
"NM_181514.2",-1.14,"MRPL21"
"NM_145015.5",-15.56,"MRGPRF"
"NR_120541.1",6.03,"MRGPRF-AS1"
"NM_139075.4",8.05,"TPCN2"
"NR_104161.1",-17.38,"LOC338694"
"NM_004788.4",9.45,"UBE4A"
"NM_002180.3",10.88,"IGHMBP2"
"NM_001031853.5",6.35,"INSC"
"NM_001278314.2",11.37,"INSC"
"NM_001277285.4",-13.44,"IGSF9B"
"NM_001003827.1",9.88,"TRIM34"
"NM_021616.6",6.64,"TRIM34"
"NM_001243719.2",-10.71,"RAB6A"
"NM_001243718.2",-10.71,"RAB6A"
"NM_001278201.2",-14.89,"SLC43A3"
"NM_017611.3",-14.89,"SLC43A3"
"NM_002786.4",-7.1,"PSMA1"
"NM_148976.3",-18.29,"PSMA1"
"NM_001351986.2",8.83,"C11orf54"
"NM_001134775.2",4.67,"KLC2"
"NM_022822.3",6.32,"KLC2"
"NR_134612.2",-2.77,"TP53I11"
"NM_001258324.1",-2.77,"TP53I11"
"NM_017425.4",8.41,"SPA17"
"NM_001378046.1",11.08,"EHF"
"NR_165391.1",11.08,"EHF"
"NM_004811.3",-11.18,"LPXN"
"NM_001143995.3",-11.18,"LPXN"
"NM_001142348.2",-5.91,"SCN4B"
"NM_001372047.1",10.03,"NNMT"
"NM_001372045.1",9.66,"NNMT"
"NM_001372046.1",9.66,"NNMT"
"NM_006169.3",9.66,"NNMT"
"NM_001144062.2",-13.89,"COPB1"
"NM_000932.5",9.85,"PLCB3"
"NM_001316314.3",9.85,"PLCB3"
"NM_001184883.2",9.85,"PLCB3"
"NM_001156474.2",9.04,"CCDC81"
"NM_001352409.1",-16.02,"ALG9"
"NM_001352416.1",-16.02,"ALG9"
"NR_147984.2",-16.02,"ALG9"
"NR_038364.2",-19.69,"FDXACB1"
"NM_001142535.2",10.9,"LGALS12"
"NM_001142537.2",11.08,"LGALS12"
"NM_004585.5",11.78,"PLAAT4"
"NM_017878.2",-27.44,"PLAAT2"
"NM_001290048.2",-2.56,"ATL3"
"NR_049750.2",10.17,"RTN3"
"NM_138421.3",-24.02,"SAAL1"
"NM_006512.4",-8.64,"SAA4"
"NM_001199744.2",-10.04,"SAA2-SAA4"
"NM_173573.3",-11.55,"LMNTD2"
"NM_003475.4",10.07,"RASSF7"
"NM_001286581.2",10.75,"PHRF1"
"NM_021920.4",-8,"SCT"
"NM_000797.4",8.7,"DRD4"
"NM_018222.5",9.25,"PARVA"
"NM_001318812.2",9.45,"TTC9C"
"NM_002696.3",5.03,"POLR2G"
"NM_006473.4",9.6,"TAF6L"
"NM_001363601.1",9.13,"TMEM179B"
"NM_145008.3",-8.28,"YPEL4"
"NM_015457.3",9.89,"ZDHHC5"
"NR_134659.2",10.19,"MRPL48"
"NM_001267806.2",8.33,"PAAF1"
"NM_001267803.2",6.6,"PAAF1"
"NM_001363556.2",9.49,"PAAF1"
"NM_022803.3",-12.7,"UCP3"
"NM_001271593.2",7.73,"PPME1"
"NR_046412.2",-22.35,"POLD4"
"NR_046413.1",-22.35,"POLD4"
"NM_013246.3",-10.54,"CLCF1"
"NM_001166212.2",-10.54,"CLCF1"
"NM_206873.2",-8.81,"PPP1CA"
"NM_001256508.1",8.41,"TBC1D10C"
"NM_001369498.1",9.16,"TBC1D10C"
"NM_003952.3",10.49,"RPS6KB2"
"NM_020441.3",-11.45,"CORO1B"
"NM_001018070.3",-12.12,"CORO1B"
"NR_073409.2",-24.67,"TMEM134"
"NM_001244666.3",-23.23,"STX5"
"NR_125366.1",-17.87,"CASC23"
"NM_003320.5",9.86,"TUB"
"NM_177972.3",10.12,"TUB"
"NR_120537.1",10.47,"TUB-AS1"
"NM_001177842.2",-12.49,"SRPRA"
"NM_001350236.2",7.87,"DCPS"
"NM_001348397.2",1.51,"ST3GAL4"
"NM_001254758.2",9.4,"ST3GAL4"
"NM_001254759.2",7.39,"ST3GAL4"
"NM_006691.4",-22.35,"LYVE1"
"NM_014633.5",11.08,"CTR9"
"NM_001143667.2",-21.35,"ZBED5"
"NM_003754.3",8.73,"EIF3F"
"NM_000510.4",-1.3,"FSHB"
"NM_001160390.2",-9.36,"TRPT1"
"NM_001160393.1",-9.36,"TRPT1"
"NM_004322.3",-22.02,"BAD"
"NM_032989.3",-8.57,"BAD"
"NM_004451.5",4.73,"ESRRA"
"NM_001282450.2",5.29,"ESRRA"
"NR_049724.1",9.79,"GRM5-AS1"
"NM_001814.6",-15.97,"CTSC"
"NM_001114173.3",-15.97,"CTSC"
"NR_026642.1",-27.96,"FAM99B"
"NM_001170820.4",-30.6,"IFITM10"
"NM_001909.5",-21,"CTSD"
"NR_120589.1",-13.49,"MRPL11"
"NM_001243135.2",7.42,"PELI3"
"NM_145065.3",10.07,"PELI3"
"NM_024649.5",4.41,"BBS1"
"NM_001348571.2",-18.04,"ZDHHC24"
"NM_207340.3",-18.04,"ZDHHC24"
"NM_001258371.3",-1.33,"ACTN3"
"NM_001104.4",8.4,"ACTN3"
"NM_003120.3",-10.8,"SPI1"
"NR_134854.1",9.1,"SLC39A13"
"NM_152264.5",11.45,"SLC39A13"
"NM_032645.5",-14.86,"RAPSN"
"NM_004551.3",5.97,"NDUFS3"
"NM_001318721.2",-25.88,"KBTBD4"
"NM_001318725.2",-25.88,"KBTBD4"
"NM_001164379.3",7.88,"FAM180B"
"NM_001367968.1",7.88,"FAM180B"
"NM_015308.5",-14.49,"FNBP4"
"NR_120556.1",10.05,"P4HA3-AS1"
"NM_173582.6",-17.02,"PGM2L1"
"NM_003793.4",-26.74,"CTSF"
"NM_178570.3",10.57,"RTN4RL2"
"NM_012456.3",-11.98,"TIMM10"
"NM_198183.3",-22.21,"UBE2L6"
"NM_004223.5",-22.21,"UBE2L6"
"NR_037646.1",7.23,"TMX2-CTNND1"
"NM_000062.3",3.34,"SERPING1"
"NM_001032295.2",3.34,"SERPING1"
"NM_004588.5",-19.64,"SCN2B"
"NM_001098522.2",4.29,"HTATIP2"
"NR_147971.2",9.43,"PPP6R3"
"NM_001286045.2",9.88,"RBM7"
"NM_001351804.1",11.45,"BMAL1"
"NR_147788.2",11.45,"BMAL1"
"NM_001098517.2",-24.11,"CADM1"
"NM_001381944.1",-13.41,"UCP2"
"NM_001381948.1",-13.41,"UCP2"
"NM_177423.3",10.51,"PPFIA1"
"NM_005422.4",8.02,"TECTA"
"NM_001378761.1",8.02,"TBCEL-TECTA"
"NR_144939.2",-24.25,"SNX19"
"NM_001347921.2",-24.25,"SNX19"
"NM_001286051.2",-17.41,"FAM168A"
"NM_001379183.1",4.36,"CABP4"
"NM_001242607.2",7.79,"NCAM1"
"NM_003377.5",10.65,"VEGFB"
"NM_017716.3",9.72,"MS4A12"
"NM_001012417.3",0.91,"MS4A13"
"NM_024021.4",8.85,"MS4A4A"
"NM_002425.3",-3.44,"MMP10"
"NM_182710.3",7,"KAT5"
"NM_032193.4",-30.22,"RNASEH2C"
"NM_004561.4",10.07,"OVOL1"
"NM_005507.3",-9.51,"CFL1"
"NM_152760.3",6.38,"SNX32"
"NM_001350283.2",8.23,"MUS81"
"NR_146598.2",8.23,"MUS81"
"NM_001335.4",10.86,"CTSW"
"NR_135091.1",-21.08,"LINC02746"
"NM_152313.4",-30.43,"SLC36A4"
"NM_001286139.2",-30.43,"SLC36A4"
"NM_001367949.2",7.22,"FAT3"
"NM_001145938.2",-16.41,"MMP1"
"NM_001145399.3",-19.73,"MPPED2"
"NM_001377956.1",-19.73,"MPPED2"
"NM_001377955.1",-19.73,"MPPED2"
"NR_165336.1",-19.73,"MPPED2"
"NM_138294.3",7.93,"PATE1"
"NM_212555.3",-8.81,"PATE2"
"NM_001129883.4",8.73,"PATE3"
"NM_001144874.1",10.45,"PATE4"
"NM_145014.3",10.51,"HYLS1"
"NM_001134793.2",9.14,"HYLS1"
"NM_001271985.2",-8.05,"PUS3"
"NM_001330438.2",8.83,"DDX25"
"NM_013264.5",3.33,"DDX25"
"NM_001144827.2",-5.15,"RPUSD4"
"NM_003390.4",8.68,"WEE1"
"NM_001143976.2",8.4,"WEE1"
"NM_024092.3",8.68,"TMEM109"
"NM_017870.4",5.66,"TMEM132A"
"NM_001297668.2",-13.28,"ART5"
"NM_001303035.2",-31.15,"CHRNA10"
"NR_027018.2",3.68,"PGAP2"
"NM_001256235.1",10.28,"PGAP2"
"NM_001033.5",8.41,"RRM1"
"NM_001318064.1",8.41,"RRM1"
"NM_001318065.1",8.23,"RRM1"
"NM_021961.6",11.08,"TEAD1"
"NM_005231.4",8.02,"CTTN"
"NR_073536.1",10.06,"SHANK2-AS3"
"NM_005040.4",-9.07,"PRCP"
"NM_001319214.2",-9.07,"PRCP"
"NM_145018.4",9.6,"DDIAS"
"NM_001286061.1",-5.45,"RAB30"
"NM_001286059.2",-0.69,"RAB30"
"NM_001286060.2",-5.45,"RAB30"
"NM_145651.3",8.56,"SCGB1C1"
"NR_163397.1",-16.43,"SIRT3"
"NM_001276700.2",10.67,"NLRP6"
"NM_138329.2",10.67,"NLRP6"
"NM_025092.5",10.49,"PGGHG"
"NM_178537.5",9.4,"B4GALNT4"
"NM_001303029.2",8.99,"PKP3"
"NM_007183.4",8.99,"PKP3"
"NM_001135054.2",-8.26,"SIGIRR"
"NM_021805.3",-8.26,"SIGIRR"
"NM_001012302.3",-12.86,"ANO9"
"NM_176072.3",4.41,"P2RY2"
"NM_176071.3",11.11,"P2RY2"
"NR_147696.1",-8.57,"ARHGEF17-AS1"
"NM_176796.3",11.08,"P2RY6"
"NM_001277206.2",9.85,"P2RY6"
"NM_001277204.2",8.73,"P2RY6"
"NM_001301780.2",-22.04,"ZNF202"
"NM_001301819.1",-22.04,"ZNF202"
"NR_146645.1",10.08,"TMEM126B"
"NM_018480.7",10.08,"TMEM126B"
"NM_032273.4",8.56,"TMEM126A"
"NM_001282406.2",-18.92,"KCTD14"
"NM_001203262.2",-18.92,"NDUFC2-KCTD14"
"NM_001204055.2",-31.75,"NDUFC2"
"NM_015324.4",-27.9,"RRP8"
"NM_001014795.3",5.97,"ILK"
"NM_022061.4",-4.76,"MRPL17"
"NM_003737.4",-10.13,"DCHS1"
"NM_001370190.1",-6.97,"LRRC32"
"NM_005512.3",-6.97,"LRRC32"
"NR_163259.1",-6.97,"LRRC32"
"NM_018367.7",7,"ACER3"
"NM_001286577.2",-20.12,"C2CD3"
"NM_015531.6",-20.12,"C2CD3"
"NM_001145309.4",9.89,"LRTOMT"
"NM_001318737.3",-9.82,"CCDC82"
"NR_135097.1",6.51,"LINC02737"
"NM_001367891.1",-6.03,"PRDM10"
"NM_199439.2",-21.76,"PRDM10"
"NM_001367895.1",-21.76,"PRDM10"
"NM_001367896.1",-21.76,"PRDM10"
"NM_021978.4",8.7,"ST14"
"NM_006831.3",10.67,"CLP1"
"NR_045417.2",8.48,"AKIP1"
"NM_020643.3",-3.05,"C11orf16"
"NM_001286094.2",-16.15,"TMEM9B"
"NM_001286095.2",-24.17,"TMEM9B"
"NM_001348749.2",-26.91,"DENND5A"
"NM_001165030.3",-28.83,"TMEM41B"
"NM_006391.3",6.38,"IPO7"
"NM_001346456.2",8.73,"CD5"
"NM_014207.4",8.73,"CD5"
"NM_017966.5",-11.83,"VPS37C"
"NM_001079807.4",9.1,"PGA3"
"NM_014224.5",9.1,"PGA5"
"NM_001923.5",-21.97,"DDB1"
"NM_001161454.1",-18.59,"CYB561A3"
"NM_153611.6",-18.59,"CYB561A3"
"NM_001300763.2",-18.59,"CYB561A3"
"NM_001161452.2",-21.63,"CYB561A3"
"NR_165418.1",-6.82,"CPSF7"
"NM_017841.4",8.3,"SDHAF2"
"NM_145017.3",9.16,"PPP1R32"
"NM_001367906.1",-26.72,"TUT1"
"NM_004739.4",-18.68,"MTA2"
"NM_001330292.2",-18.68,"MTA2"
"NM_000327.4",6.51,"ROM1"
"NR_109991.2",-24.65,"B3GAT3"
"NM_001329222.2",-11.28,"GANAB"
"NM_001278193.2",-12.3,"GANAB"
"NM_001286086.2",-15.02,"C11orf98"
"NM_001043229.2",8.78,"CSKMT"
"NM_001286078.2",-12.36,"UBXN1"
"NR_037946.1",-18.64,"HNRNPUL2-BSCL2"
"NM_012202.5",10.86,"GNG3"
"NM_001079559.3",-18.64,"HNRNPUL2"
"NM_138789.4",-11.72,"PIH1D2"
"NR_161388.1",-5.91,"ARAP1"
"NM_001040118.3",-8.27,"ARAP1"
"NM_001128203.2",-6.39,"PLAAT3"
"NM_007069.3",-6.39,"PLAAT3"
"NM_001195194.1",-3.14,"TP53AIP1"
"NM_001307977.1",-4.66,"WDR74"
"NR_161381.1",-4.66,"WDR74"
"NM_001369453.1",-15.89,"WDR74"
"NM_018093.3",-15.89,"WDR74"
"NM_001369451.1",-24.5,"WDR74"
"NM_001039469.3",11.08,"MARK2"
"NM_017490.4",8.79,"MARK2"
"NM_054031.4",8.41,"MRGPRX3"
"NM_001004755.2",10.86,"OR51L1"
"NM_001004711.2",5.77,"OR4D9"
"NM_002804.5",-15.64,"PSMC3"
"NM_001385662.1",-11.43,"OR52N5"
"NM_001005179.4",-15.97,"OR56A4"
"NM_001002917.2",-22.04,"OR8D1"
"NM_033063.2",-24.61,"MAP6"
"NM_207577.1",-24.61,"MAP6"
"NM_001005566.3",-14.31,"OR5B2"
"NM_012378.2",-1.93,"OR8B8"
"NM_006645.3",-20.86,"STARD10"
"NM_001225.4",-25.17,"CASP4"
"NR_036562.3",-3.8,"CASP5"
"NM_001028.3",-10.17,"RPS25"
"NM_001318492.2",6.32,"TRAPPC4"
"NM_001382612.1",7.93,"C2CD2L"
"NM_001351958.2",9.89,"HINFP"
"NM_001351961.2",9.89,"HINFP"
"NM_022169.5",6.64,"ABCG4"
"NM_001142505.1",8.05,"ABCG4"
"NR_033122.2",9.79,"NHERF4"
"NM_001619.5",10.07,"GRK2"
"NM_017857.4",8.73,"SSH3"
"NM_001243224.1",9.25,"RAD9A"
"NM_004584.3",9.25,"RAD9A"
"NM_016366.3",-25.09,"CABP2"
"NM_000852.4",8.28,"GSTP1"
"NR_130935.1",-11.97,"NDUFV1-DT"
"NM_007103.4",9.2,"NDUFV1"
"NM_001243750.2",-6.59,"NUDT8"
"NM_153277.3",-10.13,"SLC22A6"
"NM_001184736.2",-16.32,"SLC22A8"
"NM_080866.3",10.06,"SLC22A9"
"NM_012192.4",10.74,"TIMM10B"
"NM_000391.4",-11.69,"TPP1"
"NM_001281502.1",6.66,"FADS2"
"NM_004265.4",10.38,"FADS2"
"NM_001372071.1",-25.7,"TRMT112"
"NM_001372072.1",-25.7,"TRMT112"
"NM_001286082.2",-25.7,"TRMT112"
"NM_001004705.2",6.93,"OR4D10"
"NM_001202439.3",8.76,"NCR3LG1"
"NM_001354750.2",10.49,"ZBTB16"
"NM_001354752.1",10.49,"ZBTB16"
"NM_001354751.2",-0.49,"ZBTB16"
"NM_001018011.3",6.9,"ZBTB16"
"NM_001277269.2",5.59,"OTOG"
"NM_001370499.1",9.65,"OLFML1"
"NM_198474.4",9.65,"OLFML1"
"NR_147792.2",8.94,"PPFIBP2"
"NM_001351857.2",10.45,"PPFIBP2"
"NM_001351859.2",10.45,"PPFIBP2"
"NM_001351860.2",10.45,"PPFIBP2"
"NM_001256568.2",10.57,"PPFIBP2"
"NM_001256569.2",6.84,"PPFIBP2"
"NR_126508.2",-24.65,"CYB5R2"
"NM_001302827.1",-24.65,"CYB5R2"
"NM_001302826.2",-24.65,"CYB5R2"
"NM_001159736.2",-8.48,"BUD13"
"NM_001317086.2",-24.35,"ZPR1"
"NM_001371904.1",-3.61,"APOA5"
"NM_001166598.2",-20.06,"APOA5"
"NM_000482.4",-6.39,"APOA4"
"NM_000040.3",9.43,"APOC3"
"NM_000039.3",-23.43,"APOA1"
"NM_001318021.1",-23.43,"APOA1"
"NM_001281749.3",-8.66,"SIK3"
"NM_001003443.3",9.65,"OR56A3"
"NM_001004756.3",10.1,"OR51M1"
"NM_001122955.4",-30.78,"BSCL2"
