"TranscriptId","strength3","GeneId"
"NM_194359.2",-31.5,"RNF41"
"NM_001135195.1",-11.82,"SLC39A5"
"NM_173595.4",-13.97,"ANKRD52"
"NM_144576.4",-11.34,"COQ10A"
"NM_001099337.2",-21.3,"COQ10A"
"NM_004077.3",-34.58,"CS"
"NM_014255.7",-5.91,"CNPY2"
"NM_016584.3",-16.37,"IL23A"
"NM_006446.5",2.59,"SLCO1B1"
"NM_001329201.2",8.11,"IAPP"
"NM_000415.3",2.23,"IAPP"
"NM_024854.5",1.46,"PYROXD1"
"NM_001350912.2",-9.63,"PYROXD1"
"NM_016072.5",-19.91,"GOLT1B"
"NM_030572.4",-9.43,"SPX"
"NM_001040436.3",-9.72,"YARS2"
"NR_110020.2",-3.8,"ADCY6-DT"
"NM_001206917.2",-24.2,"CACNB3"
"NM_001206916.2",-8.77,"CACNB3"
"NM_000725.4",-25.73,"CACNB3"
"NM_014470.4",-30.38,"RND1"
"NM_001390830.1",-9.22,"ADCY6"
"NM_001270433.2",-4.7,"CDK2AP1"
"NM_001270434.2",-4.7,"CDK2AP1"
"NM_004642.4",-4.7,"CDK2AP1"
"NR_073008.2",-4.7,"CDK2AP1"
"NR_073007.2",-4.7,"CDK2AP1"
"NM_018183.5",-2.93,"SBNO1"
"NM_152269.5",-2.47,"MTRFR"
"NM_001143905.2",-11.03,"MTRFR"
"NM_001194995.1",-11.03,"MTRFR"
"NM_032656.4",-8.97,"DHX37"
"NM_080626.6",0.56,"BRI3BP"
"NM_000834.5",-18.62,"GRIN2B"
"NM_032338.4",-7.02,"LLPH"
"NM_007199.3",-6.15,"IRAK3"
"NM_033647.5",-6.93,"HELB"
"NR_135080.2",-6.93,"HELB"
"NR_120490.1",-6.86,"LOC102724421"
"NR_166669.1",-22.7,"SLC11A2"
"NM_001379446.1",-22.7,"SLC11A2"
"NM_001174125.2",-22.7,"SLC11A2"
"NM_001379455.1",-22.7,"SLC11A2"
"NM_001320108.2",-34.84,"RDH16"
"NM_001394690.1",-10.2,"DNAJC14"
"NM_001394689.1",-10.2,"DNAJC14"
"NM_001394688.1",-10.2,"DNAJC14"
"NR_048568.2",-6.94,"ACTR6"
"NM_001304450.2",-15.26,"ST8SIA1"
"NM_001300778.2",5.94,"ZNF140"
"NM_014840.3",-14.69,"NUAK1"
"NR_169783.1",-4.87,"TBC1D15"
"NM_001359626.1",0.46,"ZDHHC17"
"NM_015336.4",0.46,"ZDHHC17"
"NM_001384712.1",-18.66,"GLT8D2"
"NM_001384713.1",-18.66,"GLT8D2"
"NR_136888.3",-3.25,"LIN7A"
"NR_130703.2",-10.64,"RILPL2"
"NM_213655.5",7.05,"WNK1"
"NM_001330188.2",-27.54,"TBC1D30"
"NR_164161.1",-14.4,"CLLU1-AS1"
"NR_027932.1",-9.29,"CLLU1"
"NM_001032287.3",-4.91,"NR2C1"
"NM_001258338.2",-15.24,"NDUFA12"
"NM_001330474.2",-21.07,"RNF10"
"NM_213611.3",-25.19,"SLC25A3"
"NM_181861.2",-15.96,"APAF1"
"NM_001310.4",-7.47,"CREBL2"
"NM_006143.3",-17.48,"GPR19"
"NM_016355.4",-10.47,"DDX47"
"NM_170665.4",-11.15,"ATP2A2"
"NM_032345.3",-15.96,"PYM1"
"NM_001143853.1",-15.96,"PYM1"
"NM_001384361.1",-22.97,"PMEL"
"NM_001200053.1",-12.82,"PMEL"
"NM_006928.5",-24.44,"PMEL"
"NM_001304964.2",-10.41,"GLIPR1L1"
"NR_072995.2",-2.48,"GLIPR1L2"
"NM_152436.3",-2.48,"GLIPR1L2"
"NM_006851.3",-7.33,"GLIPR1"
"NM_007043.7",-12.32,"KRR1"
"NM_001256266.1",-12.62,"LMNTD1"
"NM_001145727.3",-17.43,"LMNTD1"
"NR_026837.1",-5.52,"TRHDE-AS1"
"NM_001005915.1",-1.12,"ERBB3"
"NM_001982.4",-1.12,"ERBB3"
"NM_013381.3",-10.73,"TRHDE"
"NM_001005497.2",-2.81,"OR6C75"
"NM_152319.4",-16.53,"C12orf54"
"NM_001384350.1",-21.86,"LALBA"
"NM_002289.3",-21.86,"LALBA"
"NM_001005243.2",6.39,"OR9K2"
"NM_030640.3",-16.36,"DUSP16"
"NM_003979.4",-6.19,"GPRC5A"
"NM_015987.5",-18.85,"HEBP1"
"NR_046578.1",-7.84,"CACNA1C-AS4"
"NR_046769.1",-12.34,"CACNA1C-IT3"
"NR_045725.1",-19.4,"CACNA1C-AS1"
"NR_110095.1",-32.77,"LOC101928937"
"NM_002733.5",-29.79,"PRKAG1"
"NM_004064.5",-8.6,"CDKN1B"
"NM_006817.4",4.2,"ERP29"
"NM_024953.4",-12.78,"NAA25"
"NM_001143906.2",-9.36,"TRAFD1"
"NM_001388303.1",-13.95,"HECTD4"
"NM_001297640.2",-24.48,"C1RL"
"NM_001297643.2",-24.48,"C1RL"
"NR_169598.1",-9.01,"C2CD5"
"NM_001286174.3",-4.94,"C2CD5"
"NM_020996.3",-26,"FGF6"
"NM_001195057.1",-11.95,"DDIT3"
"NM_001385208.1",-28.63,"ANAPC7"
"NM_001385212.1",-28.63,"ANAPC7"
"NM_001137664.2",-28.63,"ANAPC7"
"NM_001136103.3",-0.06,"TMEM132C"
"NM_001387058.1",-0.06,"TMEM132C"
"NM_021934.5",-5.46,"ATG101"
"NM_205852.3",-23.3,"CLEC12B"
"NM_001129998.3",-23.3,"CLEC12B"
"NM_178539.5",-16.37,"TAFA2"
"NM_001385775.1",-16.03,"ZNF384"
"NR_169762.1",-16.03,"ZNF384"
"NM_001386937.1",-9.81,"SLCO1A2"
"NM_001386939.1",-9.81,"SLCO1A2"
"NM_001386881.1",-9.81,"SLCO1A2"
"NM_001386882.2",-9.81,"SLCO1A2"
"NM_001377329.1",0.44,"PLEKHG7"
"NM_001384662.1",-24.23,"PITPNM2"
"NM_001384665.1",-19.18,"PITPNM2"
"NM_001384667.1",-19.18,"PITPNM2"
"NM_001384894.1",-7.92,"TMEM52B"
"NM_001384895.1",1.54,"TMEM52B"
"NM_001384896.1",1.54,"TMEM52B"
"NM_152317.4",-36.89,"DEPDC4"
"NM_001387211.1",-36.89,"DEPDC4"
"NM_018173.4",3.21,"PLEKHG6"
"NM_001384601.1",2.54,"PLEKHG6"
"NM_001384603.1",2.54,"PLEKHG6"
"NM_001144856.2",-5.65,"PLEKHG6"
"NM_001144857.2",-17.73,"PLEKHG6"
"NR_169278.1",2.54,"PLEKHG6"
"NM_001352172.3",-27.26,"SLC41A2"
"NM_001387125.1",-27.26,"SLC41A2"
"NM_001317962.2",-10.8,"PWP1"
"NM_001317963.2",-10.8,"PWP1"
"NM_012406.4",-16.47,"PRDM4"
"NR_120474.1",-22.22,"PRDM4-AS1"
"NM_001366854.1",1.02,"TMEM132B"
"NM_052907.3",-4.63,"TMEM132B"
"NM_001286219.2",-11.6,"TMEM132B"
"NM_005016.6",8.18,"PCBP2"
"NM_006301.4",-25.84,"MAP3K12"
"NM_004178.5",-4.78,"TARBP2"
"NM_134323.2",2.89,"TARBP2"
"NM_134324.3",-9.92,"TARBP2"
"NR_073163.2",-28.71,"ATF7"
"NR_159377.1",-28.71,"ATF7-NPFF"
"NM_001366561.2",-28.71,"ATF7"
"NM_001366556.2",-28.71,"ATF7"
"NM_001206683.1",-28.71,"ATF7"
"NM_001366563.2",-28.71,"ATF7"
"NM_001206682.2",-28.71,"ATF7"
"NR_046221.1",-30.58,"LOC100652999"
"NM_001330269.2",-11.5,"ATP5MC2"
"NM_001369755.1",-11.5,"ATP5MC2"
"NR_163135.1",-11.5,"ATP5MC2"
"NM_006183.5",2.76,"NTS"
"NM_001370298.3",-9.09,"FGD4"
"NM_001384132.1",-0.92,"FGD4"
"NM_001304483.2",-0.92,"FGD4"
"NM_001304484.2",-0.92,"FGD4"
"NM_001385118.1",2.65,"FGD4"
"NM_001394803.1",-9.93,"IRAG2"
"NM_001366540.1",-27.84,"IRAG2"
"NM_003717.4",-9.96,"NPFF"
"NM_001144872.3",-13.2,"CFAP73"
"NM_024072.4",-2.93,"DDX54"
"NM_032848.3",-8.36,"RITA1"
"NM_005653.5",-26.37,"TFCP2"
"NM_001173453.2",-26.37,"TFCP2"
"NM_057088.3",-11.42,"KRT3"
"NM_002272.4",-8.61,"KRT4"
"NM_175834.3",-11.42,"KRT79"
"NM_001300814.1",-11.95,"KRT78"
"NM_199187.2",-10.44,"KRT18"
"NM_000224.3",-5.93,"KRT18"
"NR_045962.2",-32.95,"KRT8"
"NM_001256282.2",-32.95,"KRT8"
"NM_001352216.2",-4.71,"ANKS1B"
"NM_020140.4",-14.47,"ANKS1B"
"NM_152788.4",-11.45,"ANKS1B"
"NM_001204066.2",-29.67,"ANKS1B"
"NM_001204067.2",-29.67,"ANKS1B"
"NM_001352211.2",-4.71,"ANKS1B"
"NM_001352224.2",-4.71,"ANKS1B"
"NM_001352201.2",-14.47,"ANKS1B"
"NM_001143852.2",-20.49,"TCHP"
"NM_032300.5",-17.9,"TCHP"
"NM_031473.4",-0.17,"IFT81"
"NR_144952.2",-0.17,"IFT81"
"NM_004963.4",-22.41,"GUCY2C"
"NM_016312.3",-18.97,"WBP11"
"NM_021071.4",-8.8,"ART4"
"NM_000900.5",-10.97,"MGP"
"NM_152321.4",-21.27,"ERP27"
"NM_001300784.2",-3.98,"ERP27"
"NM_001175.7",-12.11,"ARHGDIB"
"NM_001321421.2",-12.11,"ARHGDIB"
"NM_001321422.1",-12.11,"ARHGDIB"
"NM_001321423.1",-12.11,"ARHGDIB"
"NM_006205.3",-19.7,"PDE6H"
"NR_120466.1",-5.02,"LINC01489"
"NM_001388180.1",4.24,"ATF7IP"
"NM_001388181.1",4.24,"ATF7IP"
"NM_001388182.1",4.24,"ATF7IP"
"NM_001388183.1",4.24,"ATF7IP"
"NR_170893.1",4.24,"ATF7IP"
"NM_001286515.2",4.24,"ATF7IP"
"NM_181352.2",-13.76,"ATF7IP"
"NM_024829.6",-27.27,"PLBD1"
"NM_014730.4",-8.32,"MLEC"
"NM_001080533.3",-17.11,"UNC119B"
"NM_000017.4",-3.17,"ACADS"
"NM_139015.5",-39.89,"SPPL3"
"NM_031205.4",-3.11,"CABP1"
"NM_003482.4",-12.03,"KMT2D"
"NM_000970.6",-3.15,"RPL6"
"NM_001320139.2",-3.15,"RPL6"
"NM_001320141.2",-3.15,"RPL6"
"NM_001320142.1",-3.15,"RPL6"
"NM_001024662.3",-3.15,"RPL6"
"NM_080601.3",-10.59,"PTPN11"
"NM_001330437.2",-10.59,"PTPN11"
"NM_005430.4",-24.06,"WNT1"
"NM_001353345.2",-15.88,"SETD1B"
"NM_001367386.2",-13.63,"KMT5A"
"NR_136910.2",-13.63,"KMT5A"
"NM_001346457.2",-13.84,"CEP83"
"NM_001346459.2",-13.84,"CEP83"
"NM_001368040.1",-13.84,"CEP83"
"NR_160432.1",-13.84,"CEP83"
"NR_144441.2",-2.02,"CEP83"
"NM_025003.5",-15.67,"ADAMTS20"
"NM_001303114.1",3.84,"TUBA1C"
"NM_001303115.2",3.84,"TUBA1C"
"NM_032704.5",-11.6,"TUBA1C"
"NM_000620.5",-18.73,"NOS1"
"NM_001204213.2",-18.73,"NOS1"
"NM_001204214.2",-18.73,"NOS1"
"NM_001005366.2",-15.41,"KDM2B"
"NM_001278597.3",-23.71,"ANO2"
"NM_001364791.2",-23.71,"ANO2"
"NM_001243014.2",-36.33,"ABCB9"
"NM_203444.4",-36.33,"ABCB9"
"NM_019624.4",-36.33,"ABCB9"
"NM_015989.5",-25.11,"CSAD"
"NM_001244706.2",-25.78,"CSAD"
"NM_001244705.2",-25.78,"CSAD"
"NM_001243610.1",-17.65,"LMO3"
"NM_018640.5",-13.55,"LMO3"
"NM_001243613.1",-17.65,"LMO3"
"NM_001243612.1",-13.55,"LMO3"
"NR_045014.1",-13.55,"LMO3"
"NM_001282610.2",-12.23,"TMBIM4"
"NM_058173.3",-4.8,"MUCL1"
"NM_001352306.2",-2,"LARP4"
"NM_001352325.2",-2,"LARP4"
"NM_001352304.2",-2,"LARP4"
"NR_147923.2",-7.38,"VEZT"
"NM_002392.6",-7.43,"MDM2"
"NM_001145339.2",-7.43,"MDM2"
"NM_001145337.3",8.88,"MDM2"
"NM_001367990.1",8.88,"MDM2"
"NR_037656.2",-5.32,"BLOC1S1"
"NM_001099431.2",4.06,"CLEC1B"
"NM_001190971.2",-10.63,"PIWIL1"
"NM_004764.5",-10.63,"PIWIL1"
"NM_006325.5",-2.43,"RAN"
"NM_001278237.2",-18.48,"RXYLT1"
"NR_126167.1",-17.19,"RXYLT1-AS1"
"NM_001363685.2",-9.56,"MORN3"
"NM_173855.5",-9.56,"MORN3"
"NM_001080825.2",-2.25,"TMEM120B"
"NM_019034.3",-18.89,"RHOF"
"NR_152737.1",-30.53,"LINC01089"
"NM_014770.4",-15.27,"AGAP2"
"NM_001122772.3",-15.27,"AGAP2"
"NM_001167606.2",1.51,"RAB35"
"NM_006836.2",-7.7,"GCN1"
"NM_001002.4",-23.1,"RPLP0"
"NM_025157.5",-24.7,"PXN"
"NM_002859.4",-24.7,"PXN"
"NM_030775.2",-8.3,"WNT5B"
"NM_032642.3",-14.07,"WNT5B"
"NM_001301248.1",-11.25,"ERC1"
"NM_030762.3",-32.6,"BHLHE41"
"NM_007211.5",-16.82,"RASSF8"
"NM_001394100.1",-16.82,"RASSF8"
"NM_001394101.1",-16.82,"RASSF8"
"NM_001164747.2",-1.51,"RASSF8"
"NM_001164746.2",-20.68,"RASSF8"
"NR_046449.2",-34.88,"LOC374443"
"NM_001781.2",-10.59,"CD69"
"NR_159361.1",7.19,"KLRF1"
"NM_005127.3",-4,"CLEC2B"
"NM_001190765.1",-9.18,"KLRF2"
"NR_135047.1",-19.16,"CLEC12A-AS1"
"NM_001207010.2",6.34,"CLEC12A"
"NM_138337.6",-2.55,"CLEC12A"
"NM_001300730.2",-2.55,"CLEC12A"
"NM_001161346.2",-5.45,"CHFR"
"NM_001161347.1",-5.45,"CHFR"
"NM_001164715.2",-25.89,"ZNF605"
"NM_001308339.2",-13.2,"DENND5B"
"NM_001366890.1",-10.28,"DENND5B"
"NM_001172557.2",-5.35,"GOLGA3"
"NM_001351214.2",-30.34,"R3HDM2"
"NM_001351216.2",-15.68,"R3HDM2"
"NM_001394960.1",-5.06,"NDUFA4L2"
"NM_001243775.2",-10.73,"LIMA1"
"NM_001113547.2",-13.51,"LIMA1"
"NR_038930.1",-12.02,"LOC100507250"
"NR_046159.2",-34.78,"LINC01619"
"NR_026947.1",-26.54,"C1RL-AS1"
"NR_149063.1",-17.96,"GPRC5D-AS1"
"NR_038920.1",-2.88,"GPRC5D-AS1"
"NM_003845.3",-21.94,"DYRK4"
"NM_001407019.1",5.2,"DYRK4"
"NM_006422.4",-19.58,"AKAP3"
"NM_005002.5",-0.64,"NDUFA9"
"NR_110112.1",-24.87,"GAU1"
"NM_017417.2",-22.42,"GALNT8"
"NM_020762.4",-9.92,"SRGAP1"
"NM_182559.3",-18.52,"TMPRSS12"
"NM_016184.4",3.66,"CLEC4A"
"NM_001271826.2",-5.77,"PUS7L"
"NR_073473.2",-15.48,"TWF1"
"NM_001271783.2",-3.76,"FAR2"
"NM_018099.5",-11.04,"FAR2"
"NR_103860.1",-12.96,"LOC100506606"
"NM_016570.3",-9.16,"ERGIC2"
"NM_020853.2",-11.25,"FAM234B"
"NM_182507.3",-7.95,"KRT80"
"NM_001320198.2",-2.53,"KRT86"
"NM_002281.4",-18.37,"KRT81"
"NM_002282.3",-18.37,"KRT83"
"NM_002283.4",-18.37,"KRT85"
"NM_001300810.1",-36.39,"KRT85"
"NM_033045.4",-15.18,"KRT84"
"NM_033033.4",-26.93,"KRT82"
"NM_004693.3",-12.19,"KRT75"
"NM_005555.4",-11,"KRT6B"
"NM_173086.5",-11,"KRT6C"
"NM_005554.4",-11.95,"KRT6A"
"NM_000424.4",-11.95,"KRT5"
"NM_175053.4",-18.05,"KRT74"
"NM_001146226.2",-11.95,"KRT72"
"NR_126005.1",-14.14,"KRT73-AS1"
"NM_175068.3",-11.95,"KRT73"
"NM_001093771.3",-2.14,"TXNRD1"
"NM_001261445.2",-23.6,"TXNRD1"
"NM_001098538.3",-9.41,"PRR4"
"NM_001110213.1",-8.45,"PRH2"
"NR_138471.2",-29.02,"TIMELESS"
"NM_001385110.1",-21.09,"STAT2"
"NR_109975.1",1.87,"BMAL2-AS1"
"NM_001304959.2",-22.92,"CCDC92"
"NM_001304961.2",-20.86,"CCDC92"
"NM_152437.3",-15.22,"ZNF664"
"NM_001077261.4",-3.33,"NCOR2"
"NM_001278341.2",-3.01,"MCRS1"
"NM_001012300.1",-17.07,"MCRS1"
"NM_012272.3",-1.3,"PRPF40B"
"NM_032130.3",-30.61,"FAM186B"
"NM_198900.3",-28.11,"FMNL3"
"NM_001278380.2",-9.44,"ARL6IP4"
"NM_201442.4",-1.42,"C1S"
"NR_047507.1",-13.03,"HOXC13-AS"
"NR_047506.1",-25.19,"HOXC-AS3"
"NM_153693.5",-21.81,"HOXC6"
"NR_047505.1",-8.55,"HOXC-AS2"
"NR_003716.3",-19.61,"HOTAIR"
"NM_032790.3",-25.28,"ORAI1"
"NM_016533.6",-14.36,"NINJ2"
"NM_001294345.2",-14.36,"NINJ2"
"NM_001167624.3",-7.05,"CACNA1C"
"NR_146317.1",-7.62,"ITFG2-AS1"
"NM_002014.4",-8.08,"FKBP4"
"NM_018463.4",-11.52,"ITFG2"
"NM_031474.3",-6.64,"NRIP2"
"NM_003324.5",-3.57,"TULP3"
"NM_003213.4",9.35,"TEAD4"
"NM_201443.3",-1.51,"TEAD4"
"NM_001256536.1",-24.14,"PRMT8"
"NM_019854.5",-22.07,"PRMT8"
"NM_001206845.3",-18.72,"GSG1"
"NM_001206842.3",-18.72,"GSG1"
"NM_080911.3",-30.3,"UNG"
"NM_003362.4",2.05,"UNG"
"NM_024623.3",2,"OGFOD2"
"NM_001395418.1",-19.42,"OASL"
"NM_006231.4",-18.86,"POLE"
"NM_152641.4",-19.91,"ARID2"
"NR_147178.1",-10.47,"DDN-AS1"
"NM_001352165.2",-17.78,"LMBR1L"
"NR_110091.1",7.36,"ZNF84-DT"
"NR_135044.1",1.92,"LINC02985"
"NR_135037.1",-20.41,"BTG1-DT"
"NR_135036.1",-12.26,"BTG1-DT"
"NR_120488.1",0.65,"GPR84-AS1"
"NR_120461.1",-34.6,"PRANCR"
"NR_038269.1",-20.86,"GIHCG"
"NR_033854.1",-15.9,"TNS2-AS1"
"NR_027346.1",-4.86,"LINC00173"
"NR_026788.1",12.82,"FAM66C"
"NM_004818.3",-4.64,"DDX23"
"NM_006331.8",-11.93,"EMG1"
"NM_175066.4",-11.58,"DDX51"
"NM_015409.5",-14.48,"EP400"
"NM_001278464.2",-3.73,"DNM1L"
"NR_104124.1",-15.61,"IFNG-AS1"
"NM_000619.3",-17.48,"IFNG"
"NM_018402.2",-12.57,"IL26"
"NM_020525.5",-26.02,"IL22"
"NM_001354974.2",-12.93,"MDM1"
"NM_020128.4",-12.93,"MDM1"
"NM_181709.5",-8.38,"RFLNA"
"NM_001365156.1",-31.54,"RFLNA"
"NM_014620.6",-21.81,"HOXC4"
"NM_001351261.2",-3.4,"SMUG1"
"NR_037918.2",-14.62,"PRH1-PRR4"
"NR_120479.1",0.27,"LINC02367"
"NM_000785.4",-5.13,"CYP27B1"
"NM_014191.4",-21.85,"SCN8A"
"NM_001170738.2",-31.47,"IQSEC3"
"NM_015232.2",-8.66,"IQSEC3"
"NM_001122847.3",-15.19,"SLC6A12"
"NM_001206931.2",-15.19,"SLC6A12"
"NR_120475.1",-6.81,"SLC6A12-AS1"
"NM_001190997.3",-1.87,"SLC6A13"
"NR_120482.1",-7.65,"LOC102723544"
"NM_001042603.3",-35.57,"KDM5A"
"NM_001130147.2",-7.91,"CCDC77"
"NM_032358.4",-25.73,"CCDC77"
"NM_001330785.2",-25.34,"SOX5"
"NM_178010.4",-12.49,"SOX5"
"NR_120472.1",3.52,"SOX5-AS1"
"NR_029451.2",-24.89,"LINC00477"
"NM_002674.4",-26.16,"PMCH"
"NM_000618.5",-3.08,"IGF1"
"NM_001111284.2",-3.08,"IGF1"
"NM_001111285.3",-3.08,"IGF1"
"NR_033855.1",-8.65,"LINC00485"
"NM_001135805.2",-11,"SYT1"
"NM_001135806.2",-7.83,"SYT1"
"NM_138575.4",2.77,"PGAM5"
"NM_001170543.2",2.77,"PGAM5"
"NR_046559.1",-1.91,"RERG-AS1"
"NR_037660.2",-15.02,"POC1B"
"NM_001199781.2",-21.07,"POC1B-GALNT4"
"NM_001199782.1",-21.07,"POC1B-GALNT4"
"NR_135019.1",-1.9,"LINC02399"
"NM_004982.4",-14.35,"KCNJ8"
"NR_148725.2",-23.8,"BICD1"
"NM_175038.2",4.57,"CNTN1"
"NR_040245.1",-2.61,"LINC00941"
"NM_001370302.1",-10.22,"TSPAN11"
"NM_001080509.3",0.25,"TSPAN11"
"NR_038927.2",-3.3,"DDX11-AS1"
"NM_001135812.2",-16.58,"SINHCAF"
"NR_046450.1",-19.31,"LOC374443"
"NR_046448.1",-6.4,"LOC374443"
"NM_002258.3",-13.16,"KLRB1"
"NM_006262.4",-10.59,"PRPH"
"NR_120663.2",1.88,"SPATS2"
"NM_001385733.1",-14.64,"SIRT4"
"NM_012240.3",-14.64,"SIRT4"
"NM_000928.3",-14.48,"PLA2G1B"
"NM_003769.3",-15.39,"SRSF9"
"NM_000946.3",-13.46,"PRIM1"
"NM_153207.5",-2.99,"AEBP2"
"NM_001267043.2",1.67,"AEBP2"
"NR_169820.1",-4.19,"PLEKHA5"
"NM_001190860.3",-4.19,"PLEKHA5"
"NM_001143821.3",-4.19,"PLEKHA5"
"NM_001385970.1",-15.83,"PLEKHA5"
"NM_001190726.2",-27.09,"RERG"
"NM_001319297.2",-13.7,"ASB8"
"NM_001365804.1",-16.65,"ZNF641"
"NM_001365805.1",-16.65,"ZNF641"
"NM_015347.5",-0.54,"RIMBP2"
"NR_073170.1",-2.6,"OVCH1-AS1"
"NM_001193451.2",-15.43,"TMTC1"
"NM_175861.3",-15.43,"TMTC1"
"NM_006437.4",-18.67,"PARP4"
"NM_005932.4",-24.34,"MIPEP"
"NM_032116.5",-20.33,"KATNAL1"
"NM_001014380.3",-20.33,"KATNAL1"
"NM_001355247.2",-12.03,"UBE2L5"
"NM_001111046.2",-9.26,"CCNA1"
"NM_001321534.2",-1.54,"USPL1"
"NM_002128.7",-18.3,"HMGB1"
"NM_001313893.1",-18.3,"HMGB1"
"NM_001370340.1",-18.3,"HMGB1"
"NM_001313892.2",-18.3,"HMGB1"
"NM_001370341.1",-18.3,"HMGB1"
"NR_038433.3",-36.09,"LINC00330"
"NR_046378.1",-8.8,"MTUS2-AS1"
"NM_002267.4",-11.48,"KPNA3"
"NM_001363647.2",-16.23,"CRYL1"
"NM_001354700.2",-8.66,"CDX2"
"NR_046870.1",-18.39,"LINC00332"
"NM_030925.4",-6.05,"CAB39L"
"NM_001079670.3",-19.34,"CAB39L"
"NM_001287339.2",-20.79,"CAB39L"
"NR_046843.1",-18.07,"SMIM2-IT1"
"NM_013238.3",-23.36,"DNAJC15"
"NR_146542.1",-13.2,"LINC02343"
"NM_001291965.1",-6.66,"WASF3"
"NR_046999.1",-2.07,"LINC00366"
"NR_149082.1",-3.67,"LINC00407"
"NM_001286667.2",-19.58,"POSTN"
"NM_001346980.2",-14.47,"SERP2"
"NM_001079673.2",-7.14,"FNDC3A"
"NM_014923.5",-16.43,"FNDC3A"
"NM_005780.3",-22.33,"LHFPL6"
"NR_046531.1",-16.38,"SPATA13-AS1"
"NR_109838.1",-0.25,"DIAPH3-AS1"
"NM_016248.4",2.31,"AKAP11"
"NM_024058.3",-23.89,"SMIM2"
"NM_001071775.3",-17.68,"MZT1"
"NR_132367.1",-13.24,"LINC00374"
"NM_182542.3",1.91,"ERICH6B"
"NR_040244.1",-17.76,"LINC00547"
"NR_146205.2",-3.06,"PIBF1"
"NM_001286746.3",-2.11,"BORA"
"NM_001286725.2",-25.12,"KLHL1"
"NM_002097.3",-10.43,"GTF3A"
"NR_046637.1",-9.91,"PCDH9-AS4"
"NR_038878.1",-4.55,"LINC00550"
"NR_046527.1",11.07,"PCDH9-AS2"
"NM_001370330.1",-25.3,"ELF1"
"NM_001370331.1",-25.3,"ELF1"
"NM_172373.4",-25.3,"ELF1"
"NM_001145353.1",-4.98,"ELF1"
"NM_144777.3",-4.67,"SCEL"
"NM_006022.4",-15.51,"TSC22D1"
"NM_183422.4",-15.51,"TSC22D1"
"NM_001243798.2",-15.51,"TSC22D1"
"NM_001243797.2",-15.51,"TSC22D1"
"NM_207361.6",-2.96,"FREM2"
"NM_001130404.1",-5.98,"PRR20B"
"NM_001286659.2",-15.61,"TBC1D4"
"NM_001130406.1",-5.98,"PRR20D"
"NM_001130407.1",-5.98,"PRR20E"
"NM_001286706.2",-4.46,"UFM1"
"NR_104584.2",-4.46,"UFM1"
"NM_001730.5",-4.11,"KLF5"
"NM_001286818.2",2.5,"KLF5"
"NR_038991.1",-10.47,"RBM26-AS1"
"NM_001286342.2",-11.6,"CBY2"
"NR_125770.1",-4.86,"LINC00377"
"NR_130732.2",-30.77,"TGDS"
"NR_046636.1",2.5,"PCDH9-AS3"
"NR_026644.2",-16.85,"UBAC2"
"NM_002915.4",-8.82,"RFC3"
"NM_001322182.2",-26.53,"DCT"
"NM_001922.5",-26.53,"DCT"
"NM_001286792.2",-8.06,"SPATA13"
"NM_001166271.3",-23.96,"SPATA13"
"NM_001286794.2",-8.65,"SPATA13"
"NR_073109.1",-1.04,"NHLRC3"
"NM_001012754.4",-7.04,"NHLRC3"
"NR_120416.1",5.96,"LINC02338"
"NM_006418.5",4.95,"OLFM4"
"NM_198441.2",-5.98,"PRR20A"
"NM_001258368.2",-10.55,"DIAPH3"
"NM_001258369.2",-4.52,"DIAPH3"
"NM_030932.4",-20.83,"DIAPH3"
"NM_001258370.2",-20.83,"DIAPH3"
"NR_027039.1",-22.52,"LINC00410"
"NM_001040429.3",3.89,"PCDH17"
"NR_047028.1",-5.8,"LINC00446"
"NM_007187.5",-12.71,"WBP4"
"NM_003045.5",-28.86,"SLC7A1"
"NM_005073.4",-12.85,"SLC15A1"
"NR_047686.1",-30.07,"PCCA-AS1"
"NR_027350.1",-2.13,"MIR17HG"
"NR_135319.1",1.59,"LINC02341"
"NM_002015.4",-20.15,"FOXO1"
"NM_001164211.2",-3.23,"LRCH1"
"NM_180989.6",-9.48,"GPR180"
"NR_125762.1",-4.21,"LINC01048"
"NR_036439.2",-11.05,"CDADC1"
"NM_001301829.2",-16.57,"ABCC4"
"NM_001301830.2",-16.57,"ABCC4"
"NM_001322348.2",-14.31,"DIS3"
"NR_046989.1",-12.14,"LINC00351"
"NM_001145079.2",-4.07,"COG6"
"NR_125752.1",-32.16,"LINC00383"
"NR_046520.1",-8.94,"GPC5-AS1"
"NM_032849.4",-12.5,"MEDAG"
"NR_131229.1",-10.96,"LINC01047"
"NM_001846.4",-13.84,"COL4A2"
"NR_046991.1",-25.47,"LINC00353"
"NM_001130405.1",-5.98,"PRR20C"
"NR_120382.1",-7.96,"GPC5-AS2"
"NM_001318373.2",-17.21,"PCDH9"
"NM_001365455.2",-13.15,"C13orf46"
"NR_120414.1",3.49,"LINC01049"
"NR_027278.1",-25.67,"FAM230C"
"NR_131919.1",5.14,"LINC00373"
"NR_047687.1",-0.19,"NALCN-AS1"
"NM_015011.3",-14.37,"MYO16"
"NM_001198950.3",-23.23,"MYO16"
"NM_001845.6",-33.63,"COL4A1"
"NM_001303110.2",-33.63,"COL4A1"
"NR_038381.1",-21.72,"TSC22D1-AS1"
"NR_034024.1",-8.33,"LINC00347"
