"Gene_Id","Gene_length","Num_of_Transcripts","Num_of_Exons","Gene_type","Exon_Length"
"LOC105375933",21290,4,6,"lncRNA","215"
"LOC100422614",571,NA,NA,"pseudogene",NA
"LRRCC1",38825,3,24,"protein_coding","175"
"E2F5-DT",4965,1,3,"lncRNA","211"
"E2F5",37363,2,10,"protein_coding","121"
"RBIS",6327,2,9,"protein_coding","117"
"LOC124901969",17420,2,5,"lncRNA","341"
"LOC105375936",21041,1,4,"lncRNA","144"
"CA13",38745,1,7,"protein_coding","156"
"CA1",50471,2,12,"protein_coding","116"
"CA3",10180,1,7,"protein_coding","119"
"CA3-AS1",23092,4,6,"lncRNA","123"
"CA2",17464,1,7,"protein_coding","119"
"LOC105375937",39058,1,7,"lncRNA","131"
"REXO1L8P",1135,NA,NA,"pseudogene",NA
"LOC128966661",2049,1,1,"protein_coding",NA
"REXO1L3P",1135,NA,NA,"pseudogene",NA
"LOC124906690",956,1,1,"protein_coding","957"
"REXO1L11P",194,NA,NA,"pseudogene",NA
"LOC124906692",2027,1,1,"protein_coding","2028"
"LOC124906693",2027,1,1,"protein_coding","2028"
"LOC124906694",1889,1,1,"protein_coding","1890"
"LOC124906695",2027,1,1,"protein_coding","2028"
"LOC124906696",2027,1,1,"protein_coding","2028"
"LOC124906697",2027,1,1,"protein_coding","2028"
"REXO1L1P",1154,NA,NA,"pseudogene",NA
"LOC124906699",2027,1,1,"protein_coding","2028"
"LOC124906700",2027,1,1,"protein_coding","2028"
"LOC124906684",956,1,1,"protein_coding","957"
"LOC124906701",2027,1,1,"protein_coding","2028"
"LOC124906780",956,1,1,"protein_coding","957"
"LOC124906689",956,1,1,"protein_coding","957"
"LOC124906783",956,1,1,"protein_coding","957"
"LOC124906779",956,1,1,"protein_coding","957"
"LOC124906781",956,1,1,"protein_coding","957"
"LOC124906782",956,1,1,"protein_coding","957"
"LOC128966625",956,1,1,"protein_coding",NA
"LOC128966630",2061,1,1,"protein_coding",NA
"LOC124906777",1012,1,1,"protein_coding","1013"
"LOC124906702",2083,1,1,"protein_coding","2084"
"LOC124906688",1012,1,1,"protein_coding","1013"
"LOC124906687",1012,1,1,"protein_coding","1013"
"LOC124906703",2027,1,1,"protein_coding","2028"
"LOC124906704",2027,1,1,"protein_coding","2028"
"LOC124906705",2027,1,1,"protein_coding","2028"
"REXO1L10P",194,NA,NA,"pseudogene",NA
"LOC124906706",2027,1,1,"protein_coding","2028"
"LOC124906707",2027,1,1,"protein_coding","2028"
"LOC124906708",2027,1,1,"protein_coding","2028"
"LOC124906709",2027,1,1,"protein_coding","2028"
"REXO1L9P",1135,NA,NA,"pseudogene",NA
"REXO1L2P",1077,1,1,"transcribed_pseudogene","1078"
"LOC124906710",2027,1,1,"protein_coding","2028"
"LOC124906711",1889,1,1,"protein_coding","1890"
"LOC124902048",2027,1,1,"protein_coding","2028"
"REXO1L4P",1135,NA,NA,"pseudogene",NA
"REXO1L5P",1135,NA,NA,"pseudogene",NA
"REXO1L6P",1135,NA,NA,"pseudogene",NA
"LINC02849",4080,1,3,"lncRNA","167"
"LOC124901971",24307,1,3,"lncRNA","102"
"LOC107986954",4813,1,4,"lncRNA","109.5"
"RPL36AP31",392,NA,NA,"pseudogene",NA
"RPL32P4",506,NA,NA,"pseudogene",NA
"PSKH2",22870,2,6,"protein_coding","667"
"ATP6V0D2",55308,1,8,"protein_coding","174.5"
"LOC105375623",31838,2,6,"lncRNA","82"
"SLC7A13",16324,2,5,"protein_coding","473"
"WWP1-AS1",11159,1,12,"lncRNA","142"
"WWP1",125911,3,29,"protein_coding","121"
"RMDN1",46088,10,19,"protein_coding","92.5"
"NTAN1P2",1443,NA,NA,"pseudogene",NA
"SLC2A3P4",3531,NA,NA,"pseudogene",NA
"CPNE3",47089,3,21,"protein_coding",NA
"CNGB3",169426,2,19,"protein_coding","131.5"
"MIOXP1",1030,NA,NA,"pseudogene",NA
"GOLGA2P1",3071,NA,NA,"pseudogene",NA
"UBE2Q2P10",4460,NA,NA,"pseudogene",NA
"LOC107986895",20734,1,5,"lncRNA","102"
"CNBD1",564767,4,16,"protein_coding","146"
"VTA1P2",723,NA,NA,"pseudogene",NA
"IARS2P1",3138,NA,NA,"pseudogene",NA
"LOC105375626",58671,1,3,"lncRNA","62"
"SOX5P1",1486,NA,NA,"pseudogene",NA
"LOC100419762",819,NA,NA,"pseudogene",NA
"DCAF4L2",3263,1,1,"protein_coding","3264"
"LOC105375628",10027,1,4,"lncRNA","124"
"MMP16",295476,2,11,"protein_coding","156.5"
"LOC105375630",559740,3,13,"lncRNA","169"
"RNA5SP272",110,NA,NA,"pseudogene",NA
"LOC105375629",125638,3,12,"lncRNA","107"
"RLIG1P3",1179,NA,NA,"pseudogene",NA
"RPSAP74",476,NA,NA,"pseudogene",NA
"KRT8P4",2634,NA,NA,"pseudogene",NA
"LOC105375631",30888,1,2,"lncRNA","14652"
"RIPK2-DT",40299,1,5,"lncRNA","330"
"RIPK2",33250,2,12,"protein_coding","156"
"COX6B1P6",288,NA,NA,"pseudogene",NA
"LOC124901974",11542,1,2,"lncRNA","4490.5"
"RNU6-925P",103,NA,NA,"pseudogene",NA
"OSGIN2",26018,4,10,"protein_coding","173.5"
"NBN",51336,5,23,"protein_coding","138.5"
"DECR1",52156,2,14,"protein_coding","123.5"
"CALB1",24252,1,11,"protein_coding","74.5"
"LINC00534",166466,1,4,"lncRNA","192.5"
"LOC124901975",267231,2,10,"lncRNA","129.5"
"LOC107986955",2455,1,3,"lncRNA","317"
"RNA5SP273",112,NA,NA,"pseudogene",NA
"LINC01030",13726,1,3,"lncRNA","296"
"TMEM64",24089,2,5,"protein_coding","973"
"LOC124906712",5853,1,3,"protein_coding","486"
"LOC105375633",101740,1,4,"lncRNA","145.5"
"NECAB1",167715,1,13,"protein_coding","98"
"LOC105375635",6687,1,3,"lncRNA","257"
"LOC105375634",129325,8,12,"lncRNA","946"
"C8orf88",26921,2,7,"protein_coding","103"
"PIP4P2",47058,1,7,"protein_coding","124"
"OTUD6B-AS1",10283,2,4,"lncRNA","259"
"OTUD6B",16749,3,11,"protein_coding","131.5"
"LRRC69",116650,1,12,"protein_coding","139"
"CPP",2644,NA,NA,"pseudogene",NA
"MIR4661",74,3,3,"miRNA","75"
"SLC26A7",188650,3,23,"protein_coding","107"
"LOC105375637",3544,1,2,"lncRNA","1639"
"LOC124902088",104,1,1,"snoRNA","105"
"RN7SKP231",237,NA,NA,"pseudogene",NA
"PRR13P7",717,NA,NA,"pseudogene",NA
"MRPS16P1",775,NA,NA,"pseudogene",NA
"RUNX1T1",148436,17,32,"protein_coding","186.5"
"RPS26P10",440,NA,NA,"pseudogene",NA
"LOC124906713",235,NA,NA,"pseudogene",NA
"LOC105375638",5832,1,4,"lncRNA","167.5"
"LOC124901977",11217,1,3,"lncRNA","230"
"LOC105375639",49688,1,8,"lncRNA","156.5"
"LOC102724710",90089,1,5,"lncRNA","123"
"LOC101926956",14765,3,7,"lncRNA","305"
"FLJ46284",73095,1,3,"lncRNA","120"
"LOC124901978",24610,1,3,"lncRNA","9388"
"TRIQK",82594,2,12,"protein_coding","86"
"IRF5P1",2145,NA,NA,"pseudogene",NA
"LOC124906785",33137,1,2,"lncRNA","223.5"
"MIR8084",88,2,2,"miRNA","89"
"LINC02906",32749,1,3,"lncRNA","120"
"LOC105375644",17348,2,7,"lncRNA","106"
"LOC105375643",40495,1,3,"lncRNA","186"
"LOC107986956",90012,2,5,"lncRNA","101"
"LOC105375642",14740,1,6,"lncRNA","153"
"CIBAR1-DT",354257,1,11,"lncRNA","116"
"LOC124906786",4998,1,2,"lncRNA","805.5"
"RNA5SP274",107,NA,NA,"pseudogene",NA
"LOC105375641",7728,1,4,"lncRNA","85.5"
"ZNF317P1",1227,NA,NA,"pseudogene",NA
"CIBAR1",30917,4,19,"protein_coding","124"
"RBM12B",12872,6,12,"protein_coding","4214"
"RBM12B-AS1",708,1,1,"lncRNA","709"
"RBM12B-DT",3451,1,3,"lncRNA",NA
"TMEM67",77854,9,46,"protein_coding","103"
"MYL12AP1",788,NA,NA,"pseudogene",NA
"MIR378D2HG",910,1,1,"lncRNA","911"
"MIR378D2",97,2,2,"miRNA","98"
"PDP1",9145,2,7,"protein_coding","296"
"PSMA2P2",2791,NA,NA,"pseudogene",NA
"RPL34P18",415,NA,NA,"pseudogene",NA
"CDH17",90067,2,23,"protein_coding","137"
"LOC105375647",24334,1,3,"lncRNA","344"
"RPL6P23",1187,NA,NA,"pseudogene",NA
"LOC105375648",3397,1,3,"lncRNA","85"
"GEM",13070,2,7,"protein_coding","205"
"LOC107986896",5502,1,3,"lncRNA","663"
"RPS4XP10",794,NA,NA,"pseudogene",NA
"RAD54B",103097,3,17,"protein_coding","198"
"FSBP",9227,1,NA,"protein_coding","2694.5"
"VIRMA",65770,3,27,"protein_coding","155"
"VIRMA-DT",16932,1,7,"lncRNA",NA
"LOC100286997",681,NA,NA,"pseudogene",NA
"LINC02894",2174,1,1,"lncRNA","2175"
"ESRP1",66351,2,17,"protein_coding","131"
"RPS15AP26",372,NA,NA,"pseudogene",NA
"DPY19L4",73938,5,24,"protein_coding","122"
"INTS8",58472,2,32,"protein_coding","111"
"CCNE2",16484,5,16,"protein_coding","123.5"
"LOC100128548",925,NA,NA,"pseudogene",NA
"NDUFAF6",222956,7,34,"protein_coding","123"
"LOC124902084",102,1,1,"snoRNA","103"
"TP53INP1",23430,2,6,"protein_coding","311.5"
"RNU6-1209P",99,NA,NA,"pseudogene",NA
"MIR3150BHG",6374,2,3,"lncRNA","1341"
"MIR3150B",85,3,3,"miRNA","86"
"MIR3150A",79,3,3,"miRNA","80"
"PLEKHF2",22898,1,2,"protein_coding","1450.5"
"LINC01298",9381,1,3,"lncRNA","160"
"CFAP418",24288,1,6,"protein_coding","88"
"CFAP418-AS1",541759,1,10,"lncRNA","98"
"TRS-AGA2-5",81,1,1,"tRNA",NA
"RNU6-690P",105,NA,NA,"pseudogene",NA
"LOC107986957",4596,1,3,"lncRNA","137"
"SRSF3P2",1364,1,1,"transcribed_pseudogene","1365"
"LOC124901983",28805,1,3,"lncRNA","568"
"GAPDHP30",1212,NA,NA,"pseudogene",NA
"TUBBP7",1188,NA,NA,"pseudogene",NA
"GDF6",18485,1,2,"protein_coding","1863"
"UQCRB",12597,1,7,"protein_coding","167"
"UQCRB-AS1",3903,2,5,"lncRNA",NA
"MTERF3",22598,2,13,"protein_coding","157.5"
"PTDSS1",75069,1,13,"protein_coding","113"
"LOC105375652",18617,1,3,"lncRNA","87"
"LOC102724804",15513,2,4,"lncRNA","286"
"LOC105375653",39668,1,5,"lncRNA","164"
"RNU6-1172P",106,NA,NA,"pseudogene",NA
"SDC2",117984,3,8,"protein_coding","136"
"LOC124900253",17309,1,2,"lncRNA","7826"
"CPQ",498249,1,8,"protein_coding","205"
"LOC124901985",18299,1,3,"lncRNA","128"
"LOC101927066",494574,1,3,"lncRNA","372"
"TSPYL5",4439,1,1,"protein_coding","4440"
"SNORD3H",209,1,1,"snoRNA","210"
"RPS2P33",938,NA,NA,"pseudogene",NA
"MTDH",86073,1,13,"protein_coding","125"
"LAPTM4B",77246,1,7,"protein_coding","112"
"LOC100127982",1103,NA,NA,"pseudogene",NA
"SUMO2P18",1156,NA,NA,"pseudogene",NA
"RPS23P1",509,NA,NA,"pseudogene",NA
"MATN2",167632,1,20,"protein_coding","123"
"LOC124901987",2595,1,3,"lncRNA","944.5"
"RPL30",3832,1,5,"protein_coding","130"
"SNORA72",131,1,1,"snoRNA","132"
"RNU6-703P",106,NA,NA,"pseudogene",NA
"ERICH5",29045,1,3,"protein_coding","389"
"RIDA",14825,1,6,"protein_coding","87.5"
"POP1",42521,4,20,"protein_coding","161.5"
"TRUND-NNN2-1",68,NA,NA,"pseudogene",NA
"NIPAL2-AS1",72911,2,4,"lncRNA","223"
"NIPAL2",104397,4,19,"protein_coding","109.5"
"RNU6-914P",92,NA,NA,"pseudogene",NA
"LOC105375659",50767,1,6,"lncRNA","156.5"
"STK3",599540,14,36,"protein_coding","151.5"
"MIR9903",93,2,2,"miRNA","94"
"LOC100131849",498,NA,NA,"pseudogene",NA
"KCNS2",5895,1,2,"protein_coding","2644"
"RNU6-748P",106,NA,NA,"pseudogene",NA
"LOC101928296",4912,1,2,"transcribed_pseudogene","193.5"
"RPL19P14",698,NA,NA,"pseudogene",NA
"LOC643494",1536,NA,NA,"pseudogene",NA
"MRPL57P7",272,NA,NA,"pseudogene",NA
"RN7SKP85",317,NA,NA,"pseudogene",NA
"LOC112268016",19750,3,6,"protein_coding",NA
"OSR2",7656,4,12,"protein_coding","382"
"LOC107986872",12065,1,3,"lncRNA","406"
"LOC124900254",16233,1,2,"lncRNA","168"
"LOC124906787",8622,1,1,"protein_coding","8623"
"VPS13B",864530,3,66,"protein_coding","172"
"LOC100421893",3148,NA,NA,"pseudogene",NA
"LOC124902102",78,NA,NA,"pseudogene",NA
"LOC100499192",2249,NA,NA,"pseudogene",NA
"LOC100420057",2232,NA,NA,"pseudogene",NA
"MIR599",94,2,2,"miRNA","95"
"MIR875",75,3,3,"miRNA","76"
"RN7SL350P",298,NA,NA,"pseudogene",NA
"LOC124901989",34024,1,3,"lncRNA","140"
"LETM1P3",2588,NA,NA,"pseudogene",NA
"COX6C",15842,2,5,"protein_coding","137"
"RGS22",145011,8,38,"protein_coding","134"
"SNORD77B",69,1,1,"snoRNA","70"
"FBXO43",17213,4,13,"protein_coding","700"
"POLR2K",3367,1,4,"protein_coding","83.5"
"SPAG1",83857,7,25,"protein_coding","133"
"UFM1P3",1213,NA,NA,"pseudogene",NA
"LOC105375669",3086,1,3,"lncRNA","149"
"RNF19A",79135,7,21,"protein_coding","162.5"
"MIR4471",82,2,2,"miRNA","83"
"LOC105375670",26867,1,4,"lncRNA","223"
"ANKRD46",49999,2,9,"protein_coding","159"
"GAPDHP62",1193,NA,NA,"pseudogene",NA
"SNX31",90719,8,22,"protein_coding","92"
"LOC105375671",1373,2,4,"lncRNA","88"
"LOC105375672",5622,1,4,"lncRNA","116.5"
"RNU6-1092P",86,NA,NA,"pseudogene",NA
"PABPC1",19168,2,17,"protein_coding","131"
"MIR7705",56,2,2,"miRNA","57"
"RNU6ATAC41P",121,NA,NA,"pseudogene",NA
"RPS20P23",356,NA,NA,"pseudogene",NA
"RNU4-83P",132,NA,NA,"pseudogene",NA
"RPS26P6",453,NA,NA,"pseudogene",NA
"YWHAZ",36860,6,15,"protein_coding","164"
"RN7SL685P",297,NA,NA,"pseudogene",NA
"LOC401471",791,1,3,"lncRNA","163"
"FLJ42969",24245,1,3,"lncRNA","783"
"LINC03044",6890,2,5,"lncRNA","927.5"
"LINC03090",11917,3,11,"lncRNA","206"
"RN7SKP249",233,NA,NA,"pseudogene",NA
"LOC105375676",4241,1,3,"lncRNA","284"
"ZNNT1",3434,1,1,"lncRNA","3435"
"ZNF706",9171,3,8,"protein_coding","188"
"LOC107984005",79855,2,6,"lncRNA","138"
"LOC100419977",632,NA,NA,"pseudogene",NA
"LINC02844",1387,1,2,"lncRNA",NA
"RNU7-67P",59,NA,NA,"pseudogene",NA
"LOC124901993",9136,1,8,"misc_RNA","192"
"DUXAP2",926,NA,NA,"pseudogene",NA
"NACA4P",702,1,1,"transcribed_pseudogene","703"
"LINC02845",5943,1,3,"lncRNA","161"
"LOC107986897",15115,1,3,"lncRNA","95"
"RN7SL563P",288,NA,NA,"pseudogene",NA
"GRHL2",189083,3,19,"protein_coding","103.5"
"LOC128966769",5711,1,1,"protein_coding",NA
"LOC100131593",1175,NA,NA,"pseudogene",NA
"LOC124901995",563,NA,NA,"pseudogene",NA
"NCALD",438346,4,11,"protein_coding","106"
"LOC124902079",104,1,1,"snoRNA","105"
"PDCL3P2",984,NA,NA,"pseudogene",NA
"LOC124901996",15277,2,5,"lncRNA","1395"
"LOC104054148",10416,1,5,"lncRNA","486"
"LOC124901997",13593,1,3,"lncRNA","83"
"LOC112268018",182,NA,NA,"pseudogene",NA
"RRM2B",34460,2,11,"protein_coding","134"
"UBR5-DT",12723,1,3,"lncRNA","250"
"SUMO2P19",580,NA,NA,"pseudogene",NA
"UBR5",160438,4,65,"protein_coding","131"
"LOC124902086",109,NA,NA,"pseudogene",NA
"LOC105375683",110516,1,5,"lncRNA","157"
"RNU6ATAC8P",125,NA,NA,"pseudogene",NA
"HSPE1P14",884,NA,NA,"pseudogene",NA
"RPS12P15",383,NA,NA,"pseudogene",NA
"RNU6-1224P",98,NA,NA,"pseudogene",NA
"LOC124901998",18302,1,3,"lncRNA","112"
"LOC105375684",11878,1,2,"lncRNA","306.5"
"ODF1",9399,1,2,"protein_coding","499.5"
"POU5F1P2",1096,NA,NA,"pseudogene",NA
"KLF10",6942,2,6,"protein_coding","274"
"LOC101927245",30466,2,6,"lncRNA","208"
"LOC105375686",10505,1,3,"lncRNA","86"
"LOC105375685",5491,1,3,"lncRNA","191"
"ADI1P2",979,NA,NA,"pseudogene",NA
"GASAL1",4421,1,3,"lncRNA","1732"
"AZIN1",37892,3,22,"protein_coding","163"
"MAILR",113327,1,4,"lncRNA","227"
"LOC124902000",9716,1,2,"lncRNA","2278.5"
"RPL5P24",1016,NA,NA,"pseudogene",NA
"NPM1P52",955,NA,NA,"pseudogene",NA
"ATP6V1C1",51941,1,13,"protein_coding","95"
"MTND1P5",926,NA,NA,"pseudogene",NA
"MTND2P10",923,NA,NA,"pseudogene",NA
"MTCO1P4",1879,NA,NA,"pseudogene",NA
"MTCO2P4",246,NA,NA,"pseudogene",NA
"LINC01181",19324,1,6,"lncRNA","334.5"
"BAALC-AS2",8379,1,2,"lncRNA","248"
"BAALC",89572,1,4,"protein_coding","250"
"MIR3151",76,3,3,"miRNA","77"
"BAALC-AS1",15154,1,3,"lncRNA","205"
"LOC105369147",55289,2,7,"lncRNA","473"
"FZD6",34384,3,12,"protein_coding","329"
"SNORD173",103,1,1,"snoRNA","104"
"CTHRC1",11447,2,5,"protein_coding","222"
"RNU6-1011P",106,NA,NA,"pseudogene",NA
"SLC25A32",16468,1,8,"protein_coding","156"
"DCAF13",28052,1,11,"protein_coding","136"
"LOC105375690",20633,4,10,"lncRNA","153"
"RIMS2",755434,5,44,"protein_coding","122"
"PTMAP15",1026,NA,NA,"pseudogene",NA
"LOC101101841",660,NA,NA,"pseudogene",NA
"TARBP2P1",1344,NA,NA,"pseudogene",NA
"LOC124902094",99,1,1,"snoRNA","100"
"RPS6P9",823,NA,NA,"pseudogene",NA
"LOC105375689",6055,1,4,"lncRNA","87"
"LOC107984007",2419,1,3,"lncRNA","45"
"LOC105375688",33573,1,4,"lncRNA","52.5"
"LOC107986899",16925,1,3,"lncRNA","100"
"DCSTAMP",17601,5,11,"protein_coding","437.5"
"DPYS",87628,5,15,"protein_coding",NA
"LOC105375692",2998,1,2,"lncRNA","1159.5"
"LOC105375691",18522,1,3,"lncRNA","99"
"MIR548A3",96,3,3,"miRNA","97"
"LRP12",99966,1,7,"protein_coding","320"
"NDUFA5P2",942,NA,NA,"pseudogene",NA
"LOC105375694",68342,1,3,"lncRNA","219"
"RPL23P9",3748,NA,NA,"pseudogene",NA
"RPL29P18",615,NA,NA,"pseudogene",NA
"LOC124900594",6013,1,5,"lncRNA","93"
"LINC03084",23656,1,3,"lncRNA","77"
"TMCC1P1",2805,NA,NA,"pseudogene",NA
"RPL17P32",524,NA,NA,"pseudogene",NA
"ZFPM2",486251,7,16,"protein_coding","183"
"LOC124902002",3973,1,3,"lncRNA","86"
"LOC124902001",3950,1,3,"lncRNA","80"
"LOC105375696",14246,2,6,"lncRNA","54"
"RPL12P24",476,NA,NA,"pseudogene",NA
"ZFPM2-AS1",280471,1,9,"lncRNA","118"
"SLC16A14P1",1653,NA,NA,"pseudogene",NA
"OXR1",482083,12,29,"protein_coding","151.5"
"OXR1-AS1",140696,2,12,"lncRNA","1217.5"
"TAGLN2P1",868,NA,NA,"pseudogene",NA
"RNU7-84P",61,NA,NA,"pseudogene",NA
"ABRA",49628,2,5,"protein_coding","1377"
"LOC105375701",492,1,2,"lncRNA","192"
"HMGB1P46",610,NA,NA,"pseudogene",NA
"ANGPT1",248467,3,12,"protein_coding","139"
"LOC124902067",3612,1,3,"lncRNA","146"
"PGAM1P13",753,NA,NA,"pseudogene",NA
"LOC105375703",3381,1,3,"lncRNA","124"
"RNA5SP275",117,NA,NA,"pseudogene",NA
"RSPO2",184269,2,9,"protein_coding","189"
"NRBF2P4",1792,NA,NA,"pseudogene",NA
"AURKBP1",1221,NA,NA,"pseudogene",NA
"EIF3E",47490,1,13,"protein_coding","115"
"LOC105375704",177433,2,5,"lncRNA","128"
"EMC2",45548,2,14,"protein_coding","86"
"LOC101060000",488,NA,NA,"pseudogene",NA
"TMEM74",180782,2,5,"protein_coding","132"
"LOC124902049",26504,NA,NA,"pseudogene",NA
"LOC102723368",14214,1,3,"lncRNA","211"
"LOC101927413",65014,3,7,"lncRNA","134"
"LOC107984017",6935,1,3,"lncRNA","101"
"TRHR",34979,1,3,"protein_coding","877"
"NUDCD1",93168,3,13,"protein_coding","181"
"ENY2",11607,1,8,"protein_coding","120"
"PKHD1L1",174777,4,82,"protein_coding","146"
"LOC100420748",1028,NA,NA,"pseudogene",NA
"MAPK6P5",2116,NA,NA,"pseudogene",NA
"EBAG9",26292,4,11,"protein_coding","108"
"SYBU",117621,10,20,"protein_coding","198"
"SYBU-AS1",6599,1,2,"lncRNA","2852.5"
"LOC644335",4323,NA,NA,"pseudogene",NA
"LOC124902096",105,NA,NA,"pseudogene",NA
"RPL18P6",3983,NA,NA,"pseudogene",NA
"KCNV1",12135,1,4,"protein_coding","897.5"
"RPSAP48",888,NA,NA,"pseudogene",NA
"LOC100132280",1138,NA,NA,"pseudogene",NA
"NDUFB9P3",521,NA,NA,"pseudogene",NA
"MTCO1P47",1270,NA,NA,"pseudogene",NA
"MTND2P35",683,NA,NA,"pseudogene",NA
"LINC01608",89713,2,7,"lncRNA","120"
"LINC01609",136883,1,4,"lncRNA","105.5"
"LOC107986965",18159,1,3,"lncRNA","155"
"LOC105375705",884,1,2,"lncRNA","362.5"
"LOC107986964",4003,1,3,"lncRNA","181"
"EEF1A1P37",556,NA,NA,"pseudogene",NA
"LINC02237",93967,1,4,"lncRNA","94"
"SERPINA15P",192,NA,NA,"pseudogene",NA
"H2AZP7",339,NA,NA,"pseudogene",NA
"LOC105375707",16382,3,7,"lncRNA","165"
"RNU4-37P",83,NA,NA,"pseudogene",NA
"CSMD3",1213949,4,75,"protein_coding","174"
"RPL30P16",425,NA,NA,"pseudogene",NA
"LOC124902087",101,1,1,"snoRNA","102"
"MIR2053",90,2,2,"miRNA","91"
"LOC107986966",15861,1,3,"lncRNA","213"
"RPL18P7",656,NA,NA,"pseudogene",NA
"LOC105375709",918,1,2,"lncRNA","402.5"
"LOC105375710",20440,1,6,"lncRNA","105"
"LOC100420746",634,NA,NA,"pseudogene",NA
"CARS1P2",276,NA,NA,"pseudogene",NA
"LOC107986901",34967,1,3,"lncRNA","147"
"TRPS1",260133,2,9,"protein_coding","766.5"
"LOC107986968",15380,2,7,"lncRNA","127"
"LOC107986902",24342,1,3,"lncRNA","1351"
"LOC107986903",21953,2,5,"lncRNA","185"
"LINC00536",374712,1,14,"lncRNA","151"
"RNA5SP276",93,NA,NA,"pseudogene",NA
"LOC102723447",19622,1,3,"lncRNA","207"
"LOC105375711",20256,2,5,"lncRNA","77"
"LOC105375712",10590,2,4,"lncRNA","129"
"EIF3H",114493,1,8,"protein_coding","153.5"
"LOC105375713",2537,1,2,"lncRNA","412"
"UTP23",22637,2,5,"protein_coding","268"
"RAD21",28853,1,14,"protein_coding","149.5"
"RAD21-AS1",2444,1,2,"lncRNA","1005"
"MIR3610",72,2,2,"miRNA","73"
"AARD",6280,1,2,"protein_coding","1145.5"
"LOC105375715",2574,1,4,"lncRNA","193"
"SLC30A8",226754,3,16,"protein_coding","149"
"RN7SL228P",302,NA,NA,"pseudogene",NA
"LOC105375716",438632,4,15,"lncRNA","139"
"LOC105375719",9219,1,3,"lncRNA","75"
"RN7SL826P",287,NA,NA,"pseudogene",NA
"LOC105375717",37337,1,6,"lncRNA","97"
"MED30",19556,2,5,"protein_coding","250"
"RPS10P16",509,NA,NA,"pseudogene",NA
"LOC105375721",118813,4,22,"lncRNA","309"
"LOC107986970",4734,1,2,"lncRNA","1132"
"EXT1",317392,1,11,"protein_coding","120"
"SNORD168",57,1,1,"snoRNA","58"
"SAMD12",490146,8,16,"protein_coding","160"
"LOC105375724",146823,4,16,"lncRNA","137"
"SAMD12-AS1",105048,1,5,"lncRNA","132"
"RPS26P35",449,NA,NA,"pseudogene",NA
"LOC105375723",28586,2,5,"lncRNA","57"
"LOC124902008",19800,1,3,"lncRNA","142"
"TNFRSF11B",28320,1,5,"protein_coding","225"
"COLEC10",156299,3,10,"protein_coding","96"
"RNU6-12P",105,NA,NA,"pseudogene",NA
"LOC100286746",934,NA,NA,"pseudogene",NA
"LOC101927513",5840,1,2,"lncRNA","704"
"LOC105375725",51604,1,3,"lncRNA","102"
"MAL2",37292,1,4,"protein_coding","206.5"
"MAL2-AS1",32212,1,7,"lncRNA","532.5"
"MIR548AZ",93,3,3,"miRNA","94"
"LOC124900266",121,1,1,"snoRNA","122"
"CCN3",7988,1,5,"protein_coding","226"
"LOC392264",1473,NA,NA,"pseudogene",NA
"ENPP2",116305,3,30,"protein_coding","127"
"CYCSP23",318,NA,NA,"pseudogene",NA
"LOC105375727",3395,1,3,"lncRNA","64"
"RN7SKP153",315,NA,NA,"pseudogene",NA
"TAF2",102058,5,30,"protein_coding",NA
"LOC105375728",36312,3,9,"lncRNA","474"
"DSCC1",21900,1,9,"protein_coding",NA
"DEPTOR",177183,1,9,"protein_coding","179"
"RNA5SP277",97,NA,NA,"pseudogene",NA
"LOC105375730",37850,1,3,"lncRNA","173"
"COL14A1",249218,7,55,"protein_coding",NA
"MRPL13",49698,1,7,"protein_coding","94"
"MTBP",77924,4,26,"protein_coding","118"
"SNTB1",277313,4,11,"protein_coding","208"
"NCAPGP1",2676,NA,NA,"pseudogene",NA
"LOC124906788",22202,1,5,"lncRNA","927"
"LOC101927543",15604,1,5,"lncRNA","252"
"LOC100133147",776,NA,NA,"pseudogene",NA
"LOC105375731",6073,1,3,"lncRNA","343"
"RPL35AP19",437,NA,NA,"pseudogene",NA
"HAS2",29322,1,4,"protein_coding","605"
"HAS2-AS1",5977,1,4,"antisense_RNA","538"
"LINC02855",28607,2,8,"lncRNA",NA
"LOC124906789",296951,4,12,"lncRNA","136"
"MRPS36P3",132,NA,NA,"pseudogene",NA
"SMILR",154313,1,4,"lncRNA","155.5"
"LOC107986972",2221,1,2,"lncRNA","82"
"LINC01151",23734,1,4,"lncRNA","118"
"LOC124902081",103,1,1,"snoRNA","104"
"LOC107986904",34169,1,3,"lncRNA","580"
"CDK5P1",1089,NA,NA,"pseudogene",NA
"ZHX2",194110,9,25,"protein_coding",NA
"DERL1",29128,2,10,"protein_coding","80.5"
"RNY4P5",94,NA,NA,"pseudogene",NA
"TBC1D31",92490,7,30,"protein_coding","147"
"HMGB1P19",574,NA,NA,"pseudogene",NA
"TRM-CAT1-1",72,1,1,"tRNA",NA
"FAM83A",31125,9,19,"protein_coding","260"
"LOC124902101",215,1,1,"snoRNA","216"
"FAM83A-AS1",1571,1,3,"lncRNA","339"
"MIR4663",75,2,2,"miRNA","76"
"C8orf76",21410,1,6,"protein_coding","146"
"ZHX1-C8orf76",48095,1,3,"protein_coding","129"
"UBA52P5",499,NA,NA,"pseudogene",NA
"ZHX1",27085,2,4,"protein_coding","202"
"TRF-GAA12-1",72,NA,NA,"pseudogene",NA
"RNU6-628P",106,NA,NA,"pseudogene",NA
